STDR_YY,ORG_CD,POPUL_CNT,HOHOLD_CNT,RESI_CNT,BUGE_AMT,REGION_CD,ADMDSTRC_CD,FULL_SQUARE,ROAD_SQUARE,CULT_SQUARE,FORE_SQUARE,RIVER_SQUARE,COAST_ADJ_AT,INLAND_CTY_AT,PBORD_AMT,TRSPT_AMT,MNCP_AMT,LCPB_AMT,COAST_LEN,GVN_MNG_SQUARE,GVN_SPRT_SQUARE,ETC_SQUARE,DMG_STORM_FLOOD_AMT,CRTR_ID,LAST_MODUSR_ID,CREAT_DT,LAST_MODF_DT
2022,4810000,274765,,,,HNA,MNC,,,,19830112,,1,0,,,,,1022.79,,,,,skgo,skgo,20230203,20230203
2022,4820000,278737,,,,HNA,MNC,,,,20700310,,1,0,,,,,39.42,,,,,skgo,skgo,20230203,20230203
2022,4830000,116456,,,,HNA,MNC,,,,19610819,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4840000,152168,,,,HNA,MNC,,,,19820602,,1,0,,,,,74.27,,,,,skgo,skgo,20230203,20230203
2022,4850000,45792,,,,HNA,MNC,,,,19750222,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4860000,27060,,,,HNA,MNC,,,,20041216,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4870000,24655,,,,HNA,MNC,,,,19950217,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4880000,61880,,,,HNA,MNC,,,,20250714,,1,0,,,,,751.66,,,,,skgo,skgo,20230203,20230203
2022,4890000,38471,,,,HNA,MNC,,,,20111125,,1,0,,,,,107.09,,,,,skgo,skgo,20230203,20230203
2022,4900000,62024,,,,HNA,MNC,,,,20521128,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4910000,35650,,,,HNA,MNC,,,,20090425,,1,0,,,,,110.38,,,,,skgo,skgo,20230203,20230203
2022,4920000,33177,,,,HNA,MNC,,,,19780707,,1,0,,,,,78.26,,,,,skgo,skgo,20230203,20230203
2022,4930000,65831,,,,HNA,MNC,,,,20210323,,1,0,,,,,324.55,,,,,skgo,skgo,20230203,20230203
2022,4940000,52395,,,,HNA,MNC,,,,19601130,,1,0,,,,,23.78,,,,,skgo,skgo,20230203,20230203
2022,4950000,90608,,,,HNA,MNC,,,,19350616,,1,0,,,,,232.67,,,,,skgo,skgo,20230203,20230203
2022,4960000,30784,,,,HNA,MNC,,,,19451101,,1,0,,,,,24.57,,,,,skgo,skgo,20230203,20230203
2022,4970000,52197,,,,HNA,MNC,,,,19560220,,1,0,,,,,253.91,,,,,skgo,skgo,20230203,20230203
2022,4980000,43146,,,,HNA,MNC,,,,19851001,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,4990000,47597,,,,HNA,MNC,,,,19700302,,1,0,,,,,1065.81,,,,,skgo,skgo,20230203,20230203
2022,5000000,29507,,,,HNA,MNC,,,,19670825,,1,0,,,,,720.33,,,,,skgo,skgo,20230203,20230203
2022,5010000,37858,,,,HNA,MNC,,,,19830810,,1,0,,,,,1960.72,,,,,skgo,skgo,20230203,20230203
2022,5020000,496650,,,,YNA,MNC,,,,21041029,,1,0,,,,,214.53,,,,,skgo,skgo,20230203,20230203
2022,5050000,249607,,,,YNA,MNC,,,,21421212,,1,0,,,,,48.88,,,,,skgo,skgo,20230203,20230203
2022,5060000,139324,,,,YNA,MNC,,,,20900421,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
2022,5070000,154610,,,,YNA,MNC,,,,21901011,,0,1,,,,,0,,,,,skgo,skgo,20230203,20230203
