ORGAN_CODE,YY,CATEGORY,VAL
5370000,2017,대,15813336.7
5370000,2017,공장용지,5740944.1
5370000,2017,학교용지,1254843.6
5370000,2017,주차장,156878.7
5370000,2017,주유소용지,72208.5
5370000,2017,창고용지,387429.9
5370000,2017,도로,15611220.5
5370000,2017,철도용지,0
5370000,2017,제방,380702.9
5370000,2017,하천,2649898.9
5370000,2017,구거,3872219.2
5370000,2017,유지,2636078.1
5370000,2017,양어장,208420
5370000,2017,수도용지,183079.6
5370000,2017,공원,418851.6
5370000,2017,체육용지,1049323.3
5370000,2017,유원지,245965
5370000,2017,종교용지,310779.7
5370000,2017,사적지,43740
5370000,2017,묘지,1224853
5370000,2017,잡종지,3430285.4
5380000,2017,계,485411854.8
5380000,2017,전,12013439.9
5380000,2017,답,29177654.2
5380000,2017,과수원,1009489
5380000,2017,목장용지,4369359
5380000,2017,임야,360030253.2
5380000,2017,광천지,0
5380000,2017,염전,0
5380000,2017,대,16676720.7
5380000,2017,공장용지,9234841.4
5380000,2017,학교용지,2182980.9
5380000,2017,주차장,276257.6
5380000,2017,주유소용지,95560.4
5380000,2017,창고용지,1798406.1
5380000,2017,도로,14647637.9
5380000,2017,철도용지,1206559.3
5380000,2017,제방,823453.3
5380000,2017,하천,13940224.5
5380000,2017,구거,3295852.8
5380000,2017,유지,1278568.7
5380000,2017,양어장,11526
5380000,2017,수도용지,1187464
5380000,2017,공원,1895250.4
5380000,2017,체육용지,4351026.3
5380000,2017,유원지,417357.1
5380000,2017,종교용지,437476.8
5380000,2017,사적지,461
5380000,2017,묘지,1960014.4
5380000,2017,잡종지,3094019.9
5390000,2017,계,482860620
5390000,2017,전,34597451
5390000,2017,답,54827934.1
5390000,2017,과수원,645379
5390000,2017,목장용지,710449.4
5390000,2017,임야,330695676.7
5390000,2017,광천지,0
5390000,2017,염전,0
5390000,2017,대,7742010.6
5390000,2017,공장용지,1358190.6
5390000,2017,학교용지,460677
5390000,2017,주차장,77861.5
5390000,2017,주유소용지,25967
5390000,2017,창고용지,222822.4
5390000,2017,도로,12128574.9
5390000,2017,철도용지,0
5390000,2017,제방,2419661.9
5390000,2017,하천,18326328.5
5390000,2017,구거,11176112.8
5390000,2017,유지,2876989.3
5390000,2017,양어장,8281.9
5390000,2017,수도용지,229264.9
5390000,2017,공원,51281.2
5390000,2017,체육용지,323029.8
5390000,2017,유원지,110948
5390000,2017,종교용지,123782
5390000,2017,사적지,36235.5
5390000,2017,묘지,2416252.3
5390000,2017,잡종지,1269457.7
5400000,2017,계,416597155.2
5400000,2017,전,38728004.8
5400000,2017,답,75812834.4
5400000,2017,과수원,3390964
5400000,2017,목장용지,1471971.7
5400000,2017,임야,210015890.3
5400000,2017,광천지,0
5400000,2017,염전,0
5400000,2017,대,10625689.1
5400000,2017,공장용지,11472601.8
5400000,2017,학교용지,637965
5400000,2017,주차장,178073.7
5400000,2017,주유소용지,75015
5400000,2017,창고용지,520623.2
5400000,2017,도로,17609185.4
5400000,2017,철도용지,442242
5400000,2017,제방,3622285.7
5400000,2017,하천,17682537.7
5400000,2017,구거,9989458.7
5400000,2017,유지,3388083.6
5400000,2017,양어장,77014
5400000,2017,수도용지,567829.5
5400000,2017,공원,509619.4
5400000,2017,체육용지,1055186.6
5400000,2017,유원지,47394
5400000,2017,종교용지,211461
5400000,2017,사적지,36221.3
5400000,2017,묘지,3642366
5400000,2017,잡종지,4786637.3
5410000,2017,계,532860749.3
5410000,2017,전,53243416.6
5410000,2017,답,90435973.6
5410000,2017,과수원,4001224.8
5410000,2017,목장용지,1331453.5
5410000,2017,임야,284170753
5410000,2017,광천지,200.3
5410000,2017,염전,0
5410000,2017,대,13539436.2
5410000,2017,공장용지,4319609
5410000,2017,학교용지,811603.1
5410000,2017,주차장,104475.9
5410000,2017,주유소용지,78905.3
5410000,2017,창고용지,1295087.4
5410000,2017,도로,17355349.3
5410000,2017,철도용지,0
5410000,2017,제방,3932323.8
5410000,2017,하천,26599310.1
5410000,2017,구거,13283571.9
5410000,2017,유지,8000400.5
5410000,2017,양어장,106785
5410000,2017,수도용지,79665.5
5410000,2017,공원,240724.4
5410000,2017,체육용지,2338499.7
5410000,2017,유원지,106395
5410000,2017,종교용지,144544
5410000,2017,사적지,327098
5410000,2017,묘지,4483011.3
5410000,2017,잡종지,2530932.1
5430000,2017,계,357554593.3
5430000,2017,전,30873862.8
5430000,2017,답,46381794.5
5430000,2017,과수원,456948
5430000,2017,목장용지,957980.4
5430000,2017,임야,238759940.4
5430000,2017,광천지,0
5430000,2017,염전,112372
5430000,2017,대,10265872.8
5430000,2017,공장용지,204265.3
5430000,2017,학교용지,680600
5430000,2017,주차장,80240.4
5430000,2017,주유소용지,36866.3
5430000,2017,창고용지,690551.6
5430000,2017,도로,10287410
5430000,2017,철도용지,0
5430000,2017,제방,427460.2
5430000,2017,하천,3363933.8
5430000,2017,구거,4233218.1
5430000,2017,유지,2456001.3
5430000,2017,양어장,302935
5430000,2017,수도용지,266053.2
5430000,2017,공원,15005
5430000,2017,체육용지,1065703.8
5430000,2017,유원지,64063
5430000,2017,종교용지,128117.5
5430000,2017,사적지,9064.5
5430000,2017,묘지,2732100.9
5430000,2017,잡종지,2702232.5
5440000,2017,계,675622348.9
5440000,2017,전,28395592.7
5440000,2017,답,82456411.7
5440000,2017,과수원,1306012
5440000,2017,목장용지,1018070.5
5440000,2017,임야,488134206
5440000,2017,광천지,0
5440000,2017,염전,0
5440000,2017,대,11083630.8
5440000,2017,공장용지,1646940.3
5440000,2017,학교용지,687672
5440000,2017,주차장,93640.9
5440000,2017,주유소용지,44321
5440000,2017,창고용지,537840.5
5440000,2017,도로,18273277.7
5440000,2017,철도용지,712715
5440000,2017,제방,1486084.1
5440000,2017,하천,15887003.8
5440000,2017,구거,13838128.9
5440000,2017,유지,4509225.8
5440000,2017,양어장,39700.8
5440000,2017,수도용지,73851.4
5440000,2017,공원,23535.1
5440000,2017,체육용지,248489
5440000,2017,유원지,106682
5440000,2017,종교용지,215081.3
5440000,2017,사적지,642
5440000,2017,묘지,1933325.8
5440000,2017,잡종지,2870267.8
5450000,2017,계,794811904.3
5450000,2017,전,26263297.4
5450000,2017,답,68717908.5
5450000,2017,과수원,3046253.4
5450000,2017,목장용지,2363370.9
5450000,2017,임야,616153672.2
5450000,2017,광천지,0
5450000,2017,염전,0
5450000,2017,대,10412312.6
5450000,2017,공장용지,1197720.3
5450000,2017,학교용지,546099
5450000,2017,주차장,170745
5450000,2017,주유소용지,45715
5450000,2017,창고용지,916295.6
5450000,2017,도로,20082401.2
5450000,2017,철도용지,0
5450000,2017,제방,1274952.2
5450000,2017,하천,23510163.1
5450000,2017,구거,10629268.7
5450000,2017,유지,4670589.3
5450000,2017,양어장,78412.2
5450000,2017,수도용지,72877.2
5450000,2017,공원,203358.7
5450000,2017,체육용지,425402
5450000,2017,유원지,863102
5450000,2017,종교용지,304966
5450000,2017,사적지,52282
5450000,2017,묘지,1326921.3
5450000,2017,잡종지,1483818.5
5460000,2017,계,725434402.5
5460000,2017,전,34157433.1
5460000,2017,답,65011848.4
5460000,2017,과수원,4076497.4
5460000,2017,목장용지,2079617.9
5460000,2017,임야,560010220.8
5460000,2017,광천지,0
5460000,2017,염전,0
5460000,2017,대,9043717.8
5460000,2017,공장용지,1824642.2
5460000,2017,학교용지,621225
5460000,2017,주차장,91564.2
5460000,2017,주유소용지,13276
5460000,2017,창고용지,654366.4
5460000,2017,도로,18294160.9
5460000,2017,철도용지,0
5460000,2017,제방,251785.8
5460000,2017,하천,14463153.7
5460000,2017,구거,9734084.3
5460000,2017,유지,1489996.3
5460000,2017,양어장,21175
5460000,2017,수도용지,225273
5460000,2017,공원,286713.7
5460000,2017,체육용지,146563.4
5460000,2017,유원지,162010
5460000,2017,종교용지,248887
5460000,2017,사적지,3080
5460000,2017,묘지,1360864
5460000,2017,잡종지,1162246.2
5470000,2017,계,803200595.2
5470000,2017,전,40944778.8
5470000,2017,답,78078894.9
5470000,2017,과수원,5945925.2
5470000,2017,목장용지,2073102.3
5470000,2017,임야,608052201.1
5470000,2017,광천지,13.2
5470000,2017,염전,0
5470000,2017,대,10154770.2
5470000,2017,공장용지,1648193.6
5470000,2017,학교용지,950961.9
5470000,2017,주차장,81781.4
5470000,2017,주유소용지,48429.7
5470000,2017,창고용지,625291.5
5470000,2017,도로,18287824.4
5470000,2017,철도용지,0
5470000,2017,제방,786398.6
5470000,2017,하천,14031863.7
5470000,2017,구거,11731006.6
5470000,2017,유지,5720810.1
5470000,2017,양어장,63467.2
5470000,2017,수도용지,34829
5470000,2017,공원,423713.1
5470000,2017,체육용지,615033.9
5470000,2017,유원지,159211
5470000,2017,종교용지,162222.6
5470000,2017,사적지,69
5470000,2017,묘지,1511373
5470000,2017,잡종지,1068429.2
5480000,2017,계,983467567.7
5480000,2017,전,44980869.7
5480000,2017,답,104058863.6
5480000,2017,과수원,500992.7
5480000,2017,목장용지,3214260
5480000,2017,임야,709624070.1
5480000,2017,광천지,0
5480000,2017,염전,0
5480000,2017,대,12245601
5480000,2017,공장용지,887749.5
5480000,2017,학교용지,865828.6
5480000,2017,주차장,76535.9
5480000,2017,주유소용지,45848.3
5480000,2017,창고용지,712849.4
5480000,2017,도로,23456332.5
5480000,2017,철도용지,0
5480000,2017,제방,2884029.7
5480000,2017,하천,28140472.7
5480000,2017,구거,18388426.4
5480000,2017,유지,27867871.6
5480000,2017,양어장,20955
5480000,2017,수도용지,41855.7
5480000,2017,공원,57745.1
5480000,2017,체육용지,159833
5480000,2017,유원지,510002
5480000,2017,종교용지,254973.3
5480000,2017,사적지,35984
5480000,2017,묘지,2038176.1
5480000,2017,잡종지,2397441.8
6500000,2017,계,1850159946
6500000,2017,전,358798246.1
6500000,2017,답,6581531.6
6500000,2017,과수원,161929517.7
6500000,2017,목장용지,154909511.5
6500000,2017,임야,870001466.7
6500000,2017,광천지,24
6500000,2017,염전,0
6500000,2017,대,72001246.4
6500000,2017,공장용지,3477386.9
6500000,2017,학교용지,6815544.3
6500000,2017,주차장,1418784.4
6500000,2017,주유소용지,397023.7
6500000,2017,창고용지,3236600.1
6500000,2017,도로,87953040.3
6500000,2017,철도용지,0
6500000,2017,제방,406763.8
6500000,2017,하천,24381340.3
6500000,2017,구거,3669964.4
6500000,2017,유지,3510411.5
6500000,2017,양어장,2547973
6500000,2017,수도용지,1303862.4
6500000,2017,공원,3878794.3
6500000,2017,체육용지,32241652.8
6500000,2017,유원지,3248769.8
6500000,2017,종교용지,1175515.7
6500000,2017,사적지,577849
6500000,2017,묘지,16599465.8
6500000,2017,잡종지,29097659.4
6510000,2017,계,978685742.2
6510000,2017,전,206159779.5
6510000,2017,답,2553243.6
6510000,2017,과수원,58372317.3
6510000,2017,목장용지,99608549.5
6510000,2017,임야,443282633.2
6510000,2017,광천지,24
6510000,2017,염전,0
6510000,2017,대,41964130.9
6510000,2017,공장용지,2264619.4
6510000,2017,학교용지,3881186.3
6510000,2017,주차장,1144029.5
6510000,2017,주유소용지,286412.7
6510000,2017,창고용지,2039780.5
6510000,2017,도로,49258813.9
6510000,2017,철도용지,0
6510000,2017,제방,228470
6510000,2017,하천,11161450.3
6510000,2017,구거,1285759.2
6510000,2017,유지,2311331.6
6510000,2017,양어장,841074
6510000,2017,수도용지,987040.6
6510000,2017,공원,1947552
6510000,2017,체육용지,17883652.1
6510000,2017,유원지,2513636.7
6510000,2017,종교용지,708437.7
6510000,2017,사적지,564969
6510000,2017,묘지,8567560
6510000,2017,잡종지,18869288.7
6520000,2017,계,871474203.7
6520000,2017,전,152638466.6
6520000,2017,답,4028288
6520000,2017,과수원,103557200.4
6520000,2017,목장용지,55300962
6520000,2017,임야,426718833.5
6520000,2017,광천지,0
6520000,2017,염전,0
6520000,2017,대,30037115.5
6520000,2017,공장용지,1212767.5
6520000,2017,학교용지,2934358
6520000,2017,주차장,274754.9
6520000,2017,주유소용지,110611
6520000,2017,창고용지,1196819.6
6520000,2017,도로,38694226.4
6520000,2017,철도용지,0
6520000,2017,제방,178293.8
6520000,2017,하천,13219890
6520000,2017,구거,2384205.2
6520000,2017,유지,1199079.9
6520000,2017,양어장,1706899
6520000,2017,수도용지,316821.8
6520000,2017,공원,1931242.3
6520000,2017,체육용지,14358000.7
6520000,2017,유원지,735133.1
6520000,2017,종교용지,467078
6520000,2017,사적지,12880
6520000,2017,묘지,8031905.8
6520000,2017,잡종지,10228370.7
6110000,2018,계,605238966
6110000,2018,전,10486237.8
6110000,2018,답,11678379.5
6110000,2018,과수원,320363.4
6110000,2018,목장용지,388
6110000,2018,임야,139332920.1
6110000,2018,광천지,0
6110000,2018,염전,0
6110000,2018,대,219186515.2
6110000,2018,공장용지,2929717.1
6110000,2018,학교용지,24550690
6110000,2018,주차장,1139646.1
6110000,2018,주유소용지,569645.2
6110000,2018,창고용지,109396
6110000,2018,도로,79092642.7
6110000,2018,철도용지,7156442.4
6110000,2018,제방,3851092.5
6110000,2018,하천,52166221.7
6110000,2018,구거,3518819.4
6110000,2018,유지,1481054.4
6110000,2018,양어장,0
6110000,2018,수도용지,1582113.6
6110000,2018,공원,21584145.8
6110000,2018,체육용지,1471599.8
6110000,2018,유원지,211683.4
6110000,2018,종교용지,2363851.1
6110000,2018,사적지,1584762.4
6110000,2018,묘지,2337888.2
6110000,2018,잡종지,16532750.2
3000000,2018,계,23913317.6
3000000,2018,전,820515.5
3000000,2018,답,0
3000000,2018,과수원,0
3000000,2018,목장용지,0
3000000,2018,임야,9372070.4
3000000,2018,광천지,0
3000000,2018,염전,0
3000000,2018,대,8172600.7
3000000,2018,공장용지,0
3000000,2018,학교용지,907880.7
3000000,2018,주차장,22352.1
3000000,2018,주유소용지,6737.3
3000000,2018,창고용지,0
3000000,2018,도로,2367538.4
3000000,2018,철도용지,932.9
3000000,2018,제방,10946.9
3000000,2018,하천,278625.4
3000000,2018,구거,169774.4
3000000,2018,유지,0
3000000,2018,양어장,0
3000000,2018,수도용지,85.2
3000000,2018,공원,318054.5
3000000,2018,체육용지,0
3000000,2018,유원지,0
3000000,2018,종교용지,105668.2
3000000,2018,사적지,1244517.4
3000000,2018,묘지,11001
3000000,2018,잡종지,104016.6
3010000,2018,계,9959837.2
3010000,2018,전,0
3010000,2018,답,0
3010000,2018,과수원,0
3010000,2018,목장용지,0
3010000,2018,임야,1291056.2
3010000,2018,광천지,0
3010000,2018,염전,0
3010000,2018,대,5292524.4
3010000,2018,공장용지,4359.6
3010000,2018,학교용지,393798.6
3010000,2018,주차장,26841.6
3010000,2018,주유소용지,7647.4
3010000,2018,창고용지,0
3010000,2018,도로,2147062.3
3010000,2018,철도용지,125730.7
3010000,2018,제방,0
3010000,2018,하천,29443.2
3010000,2018,구거,14795.1
3010000,2018,유지,0
3010000,2018,양어장,0
3010000,2018,수도용지,28260.6
3010000,2018,공원,446343.3
3010000,2018,체육용지,25315
3010000,2018,유원지,0
3010000,2018,종교용지,111972.4
3010000,2018,사적지,7518.7
3010000,2018,묘지,0
3010000,2018,잡종지,7168.1
3020000,2018,계,21866257.4
3020000,2018,전,60662.6
3020000,2018,답,0
3020000,2018,과수원,0
3020000,2018,목장용지,0
3020000,2018,임야,1605057
3020000,2018,광천지,0
3020000,2018,염전,0
3020000,2018,대,10065201.7
3020000,2018,공장용지,0
3020000,2018,학교용지,521997.4
3020000,2018,주차장,18909.3
3020000,2018,주유소용지,8958.4
3020000,2018,창고용지,1974.9
3020000,2018,도로,2479225.2
3020000,2018,철도용지,1231197
3020000,2018,제방,155993
3020000,2018,하천,4776816.5
3020000,2018,구거,97375.9
3020000,2018,유지,44896.3
3020000,2018,양어장,0
3020000,2018,수도용지,401.8
3020000,2018,공원,117456.4
3020000,2018,체육용지,484.6
3020000,2018,유원지,0
3020000,2018,종교용지,87968.3
3020000,2018,사적지,1581.4
3020000,2018,묘지,43594
3020000,2018,잡종지,546505.7
3030000,2018,계,16859545.5
3030000,2018,전,179810.3
3030000,2018,답,22417
3030000,2018,과수원,0
3030000,2018,목장용지,0
3030000,2018,임야,262296.2
3030000,2018,광천지,0
3030000,2018,염전,0
3030000,2018,대,6255448.2
3030000,2018,공장용지,478226.8
3030000,2018,학교용지,946612.8
3030000,2018,주차장,10162.9
3030000,2018,주유소용지,4419.9
3030000,2018,창고용지,11044.6
3030000,2018,도로,2254382.4
3030000,2018,철도용지,296516.7
3030000,2018,제방,356306.8
3030000,2018,하천,3777125
3030000,2018,구거,88298.8
3030000,2018,유지,99371.4
3030000,2018,양어장,0
3030000,2018,수도용지,262191
3030000,2018,공원,532591.8
3030000,2018,체육용지,22067.5
3030000,2018,유원지,177666
3030000,2018,종교용지,70407.9
3030000,2018,사적지,0
3030000,2018,묘지,12165
3030000,2018,잡종지,740016.5
3040000,2018,계,17063237.6
3040000,2018,전,26993
3040000,2018,답,11122
3040000,2018,과수원,0
3040000,2018,목장용지,0
3040000,2018,임야,2482436.4
3040000,2018,광천지,0
3040000,2018,염전,0
3040000,2018,대,6991335.7
3040000,2018,공장용지,91.2
3040000,2018,학교용지,1059375.8
3040000,2018,주차장,17891.5
3040000,2018,주유소용지,21128.5
3040000,2018,창고용지,0
3040000,2018,도로,2491233.6
3040000,2018,철도용지,3220.7
3040000,2018,제방,172645
3040000,2018,하천,2524435.2
3040000,2018,구거,69037.5
3040000,2018,유지,37065.4
3040000,2018,양어장,0
3040000,2018,수도용지,289068.5
3040000,2018,공원,721601.8
3040000,2018,체육용지,36739
3040000,2018,유원지,0
3040000,2018,종교용지,53514.8
3040000,2018,사적지,0
3040000,2018,묘지,8367
3040000,2018,잡종지,45935
3050000,2018,계,14215221.9
3050000,2018,전,46533
3050000,2018,답,15280
3050000,2018,과수원,0
3050000,2018,목장용지,0
3050000,2018,임야,733441
3050000,2018,광천지,0
3050000,2018,염전,0
3050000,2018,대,7798873.4
3050000,2018,공장용지,3910
3050000,2018,학교용지,1315849.7
3050000,2018,주차장,7584.8
3050000,2018,주유소용지,18107.9
3050000,2018,창고용지,0
3050000,2018,도로,2639889.8
3050000,2018,철도용지,423774
3050000,2018,제방,139591
3050000,2018,하천,574240.8
3050000,2018,구거,81258.2
3050000,2018,유지,4324
3050000,2018,양어장,0
3050000,2018,수도용지,724
3050000,2018,공원,294761.5
3050000,2018,체육용지,5826
3050000,2018,유원지,0
3050000,2018,종교용지,86567
3050000,2018,사적지,0
3050000,2018,묘지,8177
3050000,2018,잡종지,16508.8
3060000,2018,계,18495574.9
3060000,2018,전,449509
3060000,2018,답,197332
3060000,2018,과수원,236680.3
3060000,2018,목장용지,0
3060000,2018,임야,2758994.6
3060000,2018,광천지,0
3060000,2018,염전,0
3060000,2018,대,6948234.1
3060000,2018,공장용지,4234.9
3060000,2018,학교용지,648733.5
3060000,2018,주차장,90573.5
3060000,2018,주유소용지,18993
3060000,2018,창고용지,8281.3
3060000,2018,도로,2729325.2
3060000,2018,철도용지,415061
3060000,2018,제방,170716
3060000,2018,하천,908517.9
3060000,2018,구거,175072.9
3060000,2018,유지,73119.3
3060000,2018,양어장,0
3060000,2018,수도용지,3958
3060000,2018,공원,991431.7
3060000,2018,체육용지,0
3060000,2018,유원지,0
3060000,2018,종교용지,80593.3
3060000,2018,사적지,0
3060000,2018,묘지,1413631.2
3060000,2018,잡종지,172582.2
3070000,2018,계,24573424.8
3070000,2018,전,64622
3070000,2018,답,55509
3070000,2018,과수원,0
3070000,2018,목장용지,0
3070000,2018,임야,8112921.2
3070000,2018,광천지,0
3070000,2018,염전,0
3070000,2018,대,10257479
3070000,2018,공장용지,0
3070000,2018,학교용지,1629213.8
3070000,2018,주차장,11352.3
3070000,2018,주유소용지,26813
3070000,2018,창고용지,1443.3
3070000,2018,도로,2730944.2
3070000,2018,철도용지,141725
3070000,2018,제방,33528
3070000,2018,하천,533684.4
3070000,2018,구거,152317.2
3070000,2018,유지,1434
3070000,2018,양어장,0
3070000,2018,수도용지,6102.7
3070000,2018,공원,514922.7
3070000,2018,체육용지,0
3070000,2018,유원지,0
3070000,2018,종교용지,189535.7
3070000,2018,사적지,2694
3070000,2018,묘지,53874
3070000,2018,잡종지,53309.3
3080000,2018,계,23600564.2
3080000,2018,전,73070
3080000,2018,답,31576
3080000,2018,과수원,0
3080000,2018,목장용지,0
3080000,2018,임야,12782130.9
3080000,2018,광천지,0
3080000,2018,염전,0
3080000,2018,대,6607249.3
3080000,2018,공장용지,4290.4
3080000,2018,학교용지,551611.2
3080000,2018,주차장,25903
3080000,2018,주유소용지,17429.6
3080000,2018,창고용지,192
3080000,2018,도로,1997160.7
3080000,2018,철도용지,0
3080000,2018,제방,65
3080000,2018,하천,332302.9
3080000,2018,구거,87496.9
3080000,2018,유지,2092
3080000,2018,양어장,0
3080000,2018,수도용지,22944
3080000,2018,공원,726024
3080000,2018,체육용지,0
3080000,2018,유원지,9716
3080000,2018,종교용지,158824.1
3080000,2018,사적지,0
3080000,2018,묘지,73785
3080000,2018,잡종지,96701.2
3090000,2018,계,20667161
3090000,2018,전,246508
3090000,2018,답,98442
3090000,2018,과수원,25546
3090000,2018,목장용지,0
3090000,2018,임야,9601550.2
3090000,2018,광천지,0
3090000,2018,염전,0
3090000,2018,대,6160840.2
3090000,2018,공장용지,26643
3090000,2018,학교용지,741805.7
3090000,2018,주차장,90997.3
3090000,2018,주유소용지,19807.5
3090000,2018,창고용지,5252
3090000,2018,도로,2084028.6
3090000,2018,철도용지,178087.9
3090000,2018,제방,15287.7
3090000,2018,하천,473462.8
3090000,2018,구거,178073
3090000,2018,유지,21
3090000,2018,양어장,0
3090000,2018,수도용지,403.1
3090000,2018,공원,521893.3
3090000,2018,체육용지,61527
3090000,2018,유원지,0
3090000,2018,종교용지,56027.7
3090000,2018,사적지,0
3090000,2018,묘지,4224
3090000,2018,잡종지,76733
3100000,2018,계,35438002.9
3100000,2018,전,208957
3100000,2018,답,188328
3100000,2018,과수원,17574.1
3100000,2018,목장용지,0
3100000,2018,임야,15455417.6
3100000,2018,광천지,0
3100000,2018,염전,0
3100000,2018,대,9262054.6
3100000,2018,공장용지,3087.7
3100000,2018,학교용지,2494089.8
3100000,2018,주차장,25306.3
3100000,2018,주유소용지,25538.7
3100000,2018,창고용지,3103
3100000,2018,도로,2805043.3
3100000,2018,철도용지,643057.1
3100000,2018,제방,126642
3100000,2018,하천,1113195
3100000,2018,구거,108951.1
3100000,2018,유지,39268
3100000,2018,양어장,0
3100000,2018,수도용지,92668
3100000,2018,공원,736200.9
3100000,2018,체육용지,640310
3100000,2018,유원지,0
3100000,2018,종교용지,136096
3100000,2018,사적지,0
3100000,2018,묘지,17441
3100000,2018,잡종지,1295673.7
3110000,2018,계,29708133.5
3110000,2018,전,572105.1
3110000,2018,답,441780.5
3110000,2018,과수원,0
3110000,2018,목장용지,0
3110000,2018,임야,13478767.1
3110000,2018,광천지,0
3110000,2018,염전,0
3110000,2018,대,9667418.6
3110000,2018,공장용지,2568
3110000,2018,학교용지,638406.2
3110000,2018,주차장,66725.7
3110000,2018,주유소용지,21342.5
3110000,2018,창고용지,0
3110000,2018,도로,2888207.2
3110000,2018,철도용지,163455
3110000,2018,제방,737
3110000,2018,하천,497609.5
3110000,2018,구거,278891.6
3110000,2018,유지,2791.5
3110000,2018,양어장,0
3110000,2018,수도용지,35946.2
3110000,2018,공원,542606.5
3110000,2018,체육용지,5104
3110000,2018,유원지,0
3110000,2018,종교용지,121758.3
3110000,2018,사적지,1081
3110000,2018,묘지,25537
3110000,2018,잡종지,255295
3120000,2018,계,17624901.3
3120000,2018,전,79449
3120000,2018,답,4581
3120000,2018,과수원,0
3120000,2018,목장용지,0
3120000,2018,임야,4667149.4
3120000,2018,광천지,0
3120000,2018,염전,0
3120000,2018,대,7175755.3
3120000,2018,공장용지,0
3120000,2018,학교용지,2192253
3120000,2018,주차장,19363.9
3120000,2018,주유소용지,10399.7
3120000,2018,창고용지,0
3120000,2018,도로,2160497.6
3120000,2018,철도용지,210619.4
3120000,2018,제방,3061
3120000,2018,하천,436001
3120000,2018,구거,72299.5
3120000,2018,유지,0
3120000,2018,양어장,0
3120000,2018,수도용지,22777
3120000,2018,공원,423590
3120000,2018,체육용지,0
3120000,2018,유원지,0
3120000,2018,종교용지,72777.6
3120000,2018,사적지,119
3120000,2018,묘지,56643
3120000,2018,잡종지,17564.9
3130000,2018,계,23851231.1
3130000,2018,전,311887.1
3130000,2018,답,106886
3130000,2018,과수원,0
3130000,2018,목장용지,0
3130000,2018,임야,380896.1
3130000,2018,광천지,0
3130000,2018,염전,0
3130000,2018,대,8576599.3
3130000,2018,공장용지,17024.7
3130000,2018,학교용지,706251.8
3130000,2018,주차장,40115.6
3130000,2018,주유소용지,12050.6
3130000,2018,창고용지,0
3130000,2018,도로,3472037.2
3130000,2018,철도용지,573947.7
3130000,2018,제방,222786.4
3130000,2018,하천,5756277.1
3130000,2018,구거,90600.4
3130000,2018,유지,88218.3
3130000,2018,양어장,0
3130000,2018,수도용지,10150
3130000,2018,공원,2723835.9
3130000,2018,체육용지,0
3130000,2018,유원지,6502.4
3130000,2018,종교용지,84961.9
3130000,2018,사적지,0
3130000,2018,묘지,10463
3130000,2018,잡종지,659739.6
3140000,2018,계,17406824.5
3140000,2018,전,107915
3140000,2018,답,13740
3140000,2018,과수원,0
3140000,2018,목장용지,0
3140000,2018,임야,1088625.8
3140000,2018,광천지,0
3140000,2018,염전,0
3140000,2018,대,8655322.7
3140000,2018,공장용지,6885.4
3140000,2018,학교용지,791657.4
3140000,2018,주차장,180165.1
3140000,2018,주유소용지,39473.5
3140000,2018,창고용지,0
3140000,2018,도로,3105319
3140000,2018,철도용지,235510.5
3140000,2018,제방,210259.9
3140000,2018,하천,446846
3140000,2018,구거,198856.3
3140000,2018,유지,149046.3
3140000,2018,양어장,0
3140000,2018,수도용지,38586
3140000,2018,공원,1724849.2
3140000,2018,체육용지,146916.7
3140000,2018,유원지,0
3140000,2018,종교용지,81543.8
3140000,2018,사적지,0
3140000,2018,묘지,974
3140000,2018,잡종지,184331.9
3150000,2018,계,41436854.6
3150000,2018,전,1314051.9
3150000,2018,답,5315035.6
3150000,2018,과수원,32560
3150000,2018,목장용지,0
3150000,2018,임야,2771662.9
3150000,2018,광천지,0
3150000,2018,염전,0
3150000,2018,대,10452905.5
3150000,2018,공장용지,167512.2
3150000,2018,학교용지,917389
3150000,2018,주차장,108586.3
3150000,2018,주유소용지,51895.1
3150000,2018,창고용지,15473.9
3150000,2018,도로,3993745.9
3150000,2018,철도용지,416630.9
3150000,2018,제방,613298.7
3150000,2018,하천,3689872
3150000,2018,구거,669389.2
3150000,2018,유지,189911.3
3150000,2018,양어장,0
3150000,2018,수도용지,1420.9
3150000,2018,공원,1231885.2
3150000,2018,체육용지,39315.7
3150000,2018,유원지,0
3150000,2018,종교용지,99305.4
3150000,2018,사적지,3719
3150000,2018,묘지,16053
3150000,2018,잡종지,9325235
3160000,2018,계,20120140.8
3160000,2018,전,492704
3160000,2018,답,358362
3160000,2018,과수원,0
3160000,2018,목장용지,0
3160000,2018,임야,3050721.4
3160000,2018,광천지,0
3160000,2018,염전,0
3160000,2018,대,8260441.7
3160000,2018,공장용지,586925.4
3160000,2018,학교용지,809975.2
3160000,2018,주차장,28677.9
3160000,2018,주유소용지,24332
3160000,2018,창고용지,9304
3160000,2018,도로,2856578.5
3160000,2018,철도용지,936694.8
3160000,2018,제방,67389.1
3160000,2018,하천,967891.9
3160000,2018,구거,292884.5
3160000,2018,유지,101146
3160000,2018,양어장,0
3160000,2018,수도용지,27073
3160000,2018,공원,858735.1
3160000,2018,체육용지,1125
3160000,2018,유원지,0
3160000,2018,종교용지,106422.6
3160000,2018,사적지,0
3160000,2018,묘지,14246
3160000,2018,잡종지,268510.7
3170000,2018,계,13020303.3
