ORGAN_CODE,YY,VAL
4000000,2021,5659935.4
4010000,2021,19232994.1
4020000,2021,4166717.8
4030000,2021,5028341.2
4040000,2021,5883042
4050000,2021,23899806.9
4060000,2021,25444131.5
4070000,2021,25026115.4
4080000,2021,23336238.4
4090000,2021,17866061.3
5530000,2021,45012152.9
5540000,2021,14948969.5
5590000,2021,13225977
5600000,2021,16470458.3
5700000,2021,24628211
4140000,2021,11930069.4
4160000,2021,11237653.2
4170000,2021,20995274.7
5690000,2021,20455889.5
6420000,2021,283061530
4180000,2021,22994834.9
4190000,2021,28714291.7
4200000,2021,25570576.1
4210000,2021,7416155.2
4220000,2021,4522648.1
4230000,2021,4257252.7
4240000,2021,18847909.3
4250000,2021,22650781
4260000,2021,22481178.8
4270000,2021,14449289.4
4280000,2021,20460862.1
4290000,2021,13010604.5
4300000,2021,13644666.7
4310000,2021,10880466.9
4320000,2021,9940342.2
4330000,2021,16734809.7
4340000,2021,10981828
4350000,2021,15503032.7
6430000,2021,243938103.3
5710000,2021,50146402.3
5725000,2021,
4390000,2021,39095188.2
5730000,2021,
4400000,2021,24018574.2
5735000,2021,
4420000,2021,15909338.8
4430000,2021,16585928.7
4440000,2021,18568141.5
5570000,2021,4025063.8
4450000,2021,16475799.8
4460000,2021,20885014.5
4470000,2021,23617998.9
4480000,2021,14610652.6
6440000,2021,307528776.1
4490000,2021,27674149.1
4500000,2021,20614801.7
5650000,2021,
4510000,2021,22376055.4
5660000,2021,
4520000,2021,21897558
4530000,2021,26814990.5
4540000,2021,22096526.9
5580000,2021,2293501.9
4550000,2021,14361043.9
4570000,2021,20245942.4
5680000,2021,35951119.6
4580000,2021,18333115
4590000,2021,15387551.2
4600000,2021,18974425.4
4610000,2021,23265360.7
4620000,2021,17242634.4
6450000,2021,329582516.6
4640000,2021,18596495.5
4670000,2021,24649576.5
4680000,2021,32140496.7
4690000,2021,29213652.9
4700000,2021,31165169.3
4710000,2021,29156282.9
4720000,2021,25325616.9
4730000,2021,18330164
4740000,2021,14389709.8
4750000,2021,16618086.6
4760000,2021,19430980
4770000,2021,17102999.4
4780000,2021,29546966.6
4790000,2021,23916319.5
6460000,2021,458464408.7
4800000,2021,6975063.7
4810000,2021,23564347.4
4820000,2021,29577712.5
4830000,2021,27880277.9
4840000,2021,21465984.3
4850000,2021,18968901.1
4860000,2021,13292949.1
4870000,2021,10353931
4880000,2021,28263116.9
4890000,2021,24010300.7
4900000,2021,18723882.6
4910000,2021,20886373.2
4920000,2021,17846166.6
4930000,2021,40609488.9
4940000,2021,28418020.1
4950000,2021,22910397.3
4960000,2021,18983545.7
4970000,2021,20134715.6
4980000,2021,20598821.9
4990000,2021,13794316.4
5000000,2021,15967147.3
5010000,2021,15238948.5
6470000,2021,437079907.4
5020000,2021,32035679.3
5050000,2021,38425772.2
5060000,2021,23564548.6
5070000,2021,34685134.7
5080000,2021,21926091.9
5090000,2021,17764339.3
5100000,2021,26425040.9
5110000,2021,29789897.1
5120000,2021,20000159.9
5130000,2021,16553457.9
5140000,2021,11955945.6
5150000,2021,23255649.1
5160000,2021,10000041
5170000,2021,10080711.3
5180000,2021,11235529.5
5190000,2021,14866044.5
5200000,2021,10133746.2
5210000,2021,14616372.4
5220000,2021,13261410.9
5230000,2021,22203324.4
5240000,2021,19560879
5250000,2021,13488491.1
5260000,2021,1251640.6
5420000,2021,17517052.4
6480000,2021,367209510.2
5670000,2021,39880337.1
5310000,2021,31847481.1
5330000,2021,11322724.1
5340000,2021,18677770.4
5350000,2021,30263412.3
5360000,2021,21295979.6
5370000,2021,16269572.5
5380000,2021,16544391
5390000,2021,12665307.9
5400000,2021,18041144.7
5410000,2021,17651215.8
5430000,2021,11092234.3
5440000,2021,20073460.6
5450000,2021,20722841.8
5460000,2021,19278296.8
5470000,2021,19075842.6
5480000,2021,24990445.2
6500000,2021,90000341.7
6510000,2021,50415542
6520000,2021,39584799.7
