ORGAN_CODE,INSTI_NM,YYMM,VAL
3140000,지방공공기관,2017,"15,312,882,286"
3150000,지방공공기관,2017,"16,054,287,790"
3160000,지방공공기관,2017,"16,307,067,239"
3170000,지방공공기관,2017,"14,370,228,168"
3180000,지방공공기관,2017,"22,862,301,060"
3190000,지방공공기관,2017,"17,333,005,121"
3200000,지방공공기관,2017,"10,593,538,877"
3210000,지방공공기관,2017,"5,482,348,294"
3220000,지방공공기관,2017,"42,364,335,283"
3230000,지방공공기관,2017,"23,373,525,741"
3240000,지방공공기관,2017,"16,896,556,607"
6260000,지방공공기관,2017,"2,493,737,174,885"
3250000,지방공공기관,2017,"558,241,744"
3260000,지방공공기관,2017,"786,227,420"
3270000,지방공공기관,2017,0
3280000,지방공공기관,2017,"1,123,484,941"
3290000,지방공공기관,2017,"319,386,230"
3300000,지방공공기관,2017,"349,095,870"
3310000,지방공공기관,2017,"2,288,397,369"
3320000,지방공공기관,2017,"231,703,573"
3330000,지방공공기관,2017,0
3340000,지방공공기관,2017,0
3350000,지방공공기관,2017,"1,631,655,416"
3360000,지방공공기관,2017,"398,149,320"
3370000,지방공공기관,2017,0
3380000,지방공공기관,2017,"515,082,408"
3390000,지방공공기관,2017,"419,889,070"
3400000,지방공공기관,2017,"19,147,528,610"
6270000,지방공공기관,2017,"1,523,922,629,557"
3410000,지방공공기관,2017,"1,888,478,720"
3420000,지방공공기관,2017,"8,012,040,602"
3430000,지방공공기관,2017,"104,706,981"
3440000,지방공공기관,2017,0
3450000,지방공공기관,2017,"3,102,947,933"
3460000,지방공공기관,2017,"12,335,259,725"
3470000,지방공공기관,2017,"6,164,083,656"
3480000,지방공공기관,2017,"29,092,384,720"
6280000,지방공공기관,2017,"4,520,986,178,633"
3490000,지방공공기관,2017,"9,540,311,115"
3500000,지방공공기관,2017,"477,068,520"
3510500,지방공공기관,2017,"7,988,722,420"
3520000,지방공공기관,2017,"4,262,067,270"
3530000,지방공공기관,2017,"11,793,796,710"
3540000,지방공공기관,2017,"24,190,959,510"
3550000,지방공공기관,2017,"105,981,618,791"
3560000,지방공공기관,2017,"29,013,449,998"
3570000,지방공공기관,2017,"8,013,997,240"
3580000,지방공공기관,2017,"355,313,516"
6290000,지방공공기관,2017,"629,420,662,636"
3590000,지방공공기관,2017,0
3600000,지방공공기관,2017,"1,872,283,843"
3610000,지방공공기관,2017,"297,803,738"
3620000,지방공공기관,2017,0
3630000,지방공공기관,2017,"17,398,393,227"
6300000,지방공공기관,2017,"654,043,255,624"
3640000,지방공공기관,2017,"90,142,740"
3650000,지방공공기관,2017,0
3660000,지방공공기관,2017,"17,919,110"
3670000,지방공공기관,2017,"558,319,315"
3680000,지방공공기관,2017,0
6310000,지방공공기관,2017,"481,585,904,680"
3690000,지방공공기관,2017,"4,995,710,035"
3700000,지방공공기관,2017,"17,141,741,530"
3710000,지방공공기관,2017,0
3720000,지방공공기관,2017,"444,616,987"
3730000,지방공공기관,2017,"16,886,783,112"
5690000,지방공공기관,2017,"49,547,309,652"
6410000,지방공공기관,2017,"4,096,991,749,959"
3740000,지방공공기관,2017,"120,441,816,677"
3780000,지방공공기관,2017,"174,672,828,189"
3820000,지방공공기관,2017,"40,798,499,234"
3830000,지방공공기관,2017,"65,183,308,600"
3860000,지방공공기관,2017,"91,687,008,103"
3900000,지방공공기관,2017,"21,866,384,793"
3910000,지방공공기관,2017,"138,896,075,105"
3920000,지방공공기관,2017,0
3930000,지방공공기관,2017,"138,038,211,093"
3940000,지방공공기관,2017,"193,344,603,175"
3970000,지방공공기관,2017,"23,305,802,276"
3980000,지방공공기관,2017,"27,497,183,069"
3990000,지방공공기관,2017,"81,559,969,047"
4000000,지방공공기관,2017,"19,453,323,320"
4010000,지방공공기관,2017,"82,887,141,224"
4020000,지방공공기관,2017,"40,606,212,902"
4030000,지방공공기관,2017,"21,199,666,482"
4040000,지방공공기관,2017,"119,063,803,867"
4050000,지방공공기관,2017,"251,018,136,751"
4060000,지방공공기관,2017,"23,770,423,100"
4070000,지방공공기관,2017,"7,138,041,595"
4080000,지방공공기관,2017,"17,972,382,574"
4090000,지방공공기관,2017,"242,206,822,776"
5530000,지방공공기관,2017,"214,130,844,970"
5540000,지방공공기관,2017,"41,866,965,674"
5590000,지방공공기관,2017,"11,970,101,623"
5600000,지방공공기관,2017,"9,419,995,347"
5700000,지방공공기관,2017,"7,848,900,580"
4140000,지방공공기관,2017,"7,379,639,601"
4160000,지방공공기관,2017,"13,262,505,452"
4170000,지방공공기관,2017,"37,646,629,232"
6420000,지방공공기관,2017,"758,807,173,644"
4180000,지방공공기관,2017,"70,856,431,302"
4190000,지방공공기관,2017,"24,268,695,667"
4200000,지방공공기관,2017,"25,468,977,809"
4210000,지방공공기관,2017,"9,490,908,671"
4220000,지방공공기관,2017,"102,060,576"
4230000,지방공공기관,2017,"10,345,895,950"
4240000,지방공공기관,2017,"12,617,622,918"
4250000,지방공공기관,2017,"8,582,608,828"
4260000,지방공공기관,2017,"2,339,551,290"
4270000,지방공공기관,2017,"24,540,089,962"
4280000,지방공공기관,2017,"1,287,118,177"
4290000,지방공공기관,2017,"14,012,503,361"
4300000,지방공공기관,2017,"4,113,239,873"
4310000,지방공공기관,2017,"9,525,328,600"
4320000,지방공공기관,2017,0
4330000,지방공공기관,2017,"5,392,335,669"
4340000,지방공공기관,2017,"90,946,480"
4350000,지방공공기관,2017,"6,173,242,112"
6430000,지방공공기관,2017,"585,702,208,806"
4390000,지방공공기관,2017,"35,601,045,138"
4400000,지방공공기관,2017,"12,865,938,040"
5710000,지방공공기관,2017,"153,312,789,898"
4420000,지방공공기관,2017,"1,432,218,186"
4430000,지방공공기관,2017,"1,411,062,091"
4440000,지방공공기관,2017,"5,822,868,521"
4450000,지방공공기관,2017,"23,946,598,297"
4460000,지방공공기관,2017,"15,317,807,788"
4470000,지방공공기관,2017,"59,610,359,204"
4480000,지방공공기관,2017,"6,553,844,843"
5570000,지방공공기관,2017,"25,040,208,152"
6440000,지방공공기관,2017,"674,592,991,754"
4490000,지방공공기관,2017,"39,620,104,387"
4500000,지방공공기관,2017,"5,477,112,536"
4510000,지방공공기관,2017,"23,290,733,106"
4520000,지방공공기관,2017,"15,120,977,805"
4530000,지방공공기관,2017,"796,660,722"
4540000,지방공공기관,2017,"7,747,274,206"
5580000,지방공공기관,2017,"2,958,348,968"
5680000,지방공공기관,2017,"7,554,299,776"
4550000,지방공공기관,2017,"4,390,205,006"
4570000,지방공공기관,2017,"9,925,951,911"
4580000,지방공공기관,2017,0
4590000,지방공공기관,2017,"420,018,558"
4600000,지방공공기관,2017,"1,192,481,430"
4610000,지방공공기관,2017,"9,761,740,158"
4620000,지방공공기관,2017,"196,312,150"
6450000,지방공공기관,2017,"565,418,926,176"
4640000,지방공공기관,2017,"77,902,069,968"
4670000,지방공공기관,2017,"1,180,890,630"
4680000,지방공공기관,2017,"3,342,702,922"
4690000,지방공공기관,2017,"235,005,924"
4700000,지방공공기관,2017,"10,291,227,318"
4710000,지방공공기관,2017,"46,948,652,949"
4720000,지방공공기관,2017,"4,462,646,990"
4730000,지방공공기관,2017,"12,339,536,624"
4740000,지방공공기관,2017,"385,932,665"
4750000,지방공공기관,2017,"6,523,820,780"
4760000,지방공공기관,2017,"9,223,015,073"
4770000,지방공공기관,2017,"22,231,922,006"
4780000,지방공공기관,2017,"9,102,641,725"
4790000,지방공공기관,2017,"742,902,770"
6460000,지방공공기관,2017,"602,017,299,435"
4800000,지방공공기관,2017,"95,151,609,912"
4810000,지방공공기관,2017,"26,261,283,387"
4820000,지방공공기관,2017,"28,159,870,236"
4830000,지방공공기관,2017,"9,038,956,387"
4840000,지방공공기관,2017,"3,959,943,505"
4850000,지방공공기관,2017,"23,101,260,512"
4860000,지방공공기관,2017,0
4870000,지방공공기관,2017,0
4880000,지방공공기관,2017,"18,951,887,923"
4890000,지방공공기관,2017,0
4900000,지방공공기관,2017,"1,695,921,460"
4910000,지방공공기관,2017,"1,738,462,803"
4920000,지방공공기관,2017,0
4930000,지방공공기관,2017,0
4940000,지방공공기관,2017,"1,284,167,617"
4950000,지방공공기관,2017,"1,269,859,530"
4960000,지방공공기관,2017,0
4970000,지방공공기관,2017,"15,595,722,661"
4980000,지방공공기관,2017,"2,020,253,013"
4990000,지방공공기관,2017,0
5000000,지방공공기관,2017,"8,015,696,755"
5010000,지방공공기관,2017,"1,340,111,171"
6470000,지방공공기관,2017,"904,878,824,786"
5020000,지방공공기관,2017,"59,368,151,877"
5050000,지방공공기관,2017,"37,700,731,664"
5060000,지방공공기관,2017,"21,109,423,458"
5070000,지방공공기관,2017,"20,632,303,852"
5080000,지방공공기관,2017,"60,794,086,009"
5090000,지방공공기관,2017,"1,760,531,515"
5100000,지방공공기관,2017,"3,569,568,800"
5110000,지방공공기관,2017,"3,937,259,998"
5120000,지방공공기관,2017,"8,993,154,064"
5130000,지방공공기관,2017,"17,421,184,076"
5140000,지방공공기관,2017,0
5150000,지방공공기관,2017,"2,029,983,580"
5160000,지방공공기관,2017,"15,591,836,223"
5170000,지방공공기관,2017,"44,703,932,912"
5180000,지방공공기관,2017,"1,451,321,592"
5190000,지방공공기관,2017,"46,329,403,277"
5200000,지방공공기관,2017,0
5210000,지방공공기관,2017,"1,008,622,112"
5220000,지방공공기관,2017,"135,008,382"
5230000,지방공공기관,2017,"13,624,942,580"
5240000,지방공공기관,2017,0
5250000,지방공공기관,2017,"45,887,774,182"
5260000,지방공공기관,2017,0
6480000,지방공공기관,2017,"646,040,136,683"
5670000,지방공공기관,2017,"139,103,742,181"
5310000,지방공공기관,2017,"6,857,516,472"
5330000,지방공공기관,2017,"23,295,473,970"
5340000,지방공공기관,2017,"4,815,587,933"
5350000,지방공공기관,2017,"177,069,695,988"
5360000,지방공공기관,2017,"28,640,677,108"
5370000,지방공공기관,2017,"38,279,470,419"
5380000,지방공공기관,2017,"29,154,475,192"
5390000,지방공공기관,2017,"6,214,769,044"
5400000,지방공공기관,2017,"16,788,929,180"
5410000,지방공공기관,2017,"11,292,956,200"
5420000,지방공공기관,2017,"283,829,046"
5430000,지방공공기관,2017,"1,826,598,841"
5440000,지방공공기관,2017,"5,020,528,781"
5450000,지방공공기관,2017,0
5460000,지방공공기관,2017,0
5470000,지방공공기관,2017,"4,624,156,209"
5480000,지방공공기관,2017,"10,754,699,809"
6500000,지방공공기관,2017,"591,466,115,891"
6110000,지방공공기관,2018,"8,112,600,142,151"
3000000,지방공공기관,2018,"18,763,505,445"
3010000,지방공공기관,2018,"26,770,849,814"
3020000,지방공공기관,2018,"19,253,912,438"
3030000,지방공공기관,2018,"31,980,855,825"
3040000,지방공공기관,2018,"22,570,454,010"
3050000,지방공공기관,2018,"12,804,320,746"
3060000,지방공공기관,2018,"15,341,404,857"
3070000,지방공공기관,2018,"37,120,373,242"
3080000,지방공공기관,2018,"18,367,545,055"
3090000,지방공공기관,2018,"19,216,595,382"
3100000,지방공공기관,2018,"25,159,498,136"
3110000,지방공공기관,2018,"12,949,492,412"
3120000,지방공공기관,2018,"10,657,654,135"
3130000,지방공공기관,2018,"26,990,908,895"
3140000,지방공공기관,2018,"16,244,249,716"
3150000,지방공공기관,2018,"17,701,559,955"
3160000,지방공공기관,2018,"18,589,741,800"
3170000,지방공공기관,2018,"15,591,483,567"
3180000,지방공공기관,2018,"22,750,379,441"
3190000,지방공공기관,2018,"19,010,773,219"
3200000,지방공공기관,2018,"11,510,906,350"
3210000,지방공공기관,2018,"6,550,044,244"
3220000,지방공공기관,2018,"43,320,666,203"
3230000,지방공공기관,2018,"24,534,514,943"
3240000,지방공공기관,2018,"16,212,333,275"
6260000,지방공공기관,2018,"2,518,026,047,462"
3250000,지방공공기관,2018,"549,569,104"
3260000,지방공공기관,2018,"312,934,508"
3270000,지방공공기관,2018,0
3280000,지방공공기관,2018,"760,837,220"
3290000,지방공공기관,2018,"310,029,815"
3300000,지방공공기관,2018,"334,867,322"
3310000,지방공공기관,2018,"7,065,860"
3320000,지방공공기관,2018,"177,867,949"
3330000,지방공공기관,2018,0
3340000,지방공공기관,2018,0
3350000,지방공공기관,2018,"2,153,108,094"
3360000,지방공공기관,2018,"563,524,085"
3370000,지방공공기관,2018,0
3380000,지방공공기관,2018,"241,106,788"
3390000,지방공공기관,2018,"157,080,670"
3400000,지방공공기관,2018,"20,827,826,390"
6270000,지방공공기관,2018,"1,553,806,688,787"
3410000,지방공공기관,2018,"1,929,080,394"
3420000,지방공공기관,2018,"8,116,655,804"
3430000,지방공공기관,2018,"196,763,472"
3440000,지방공공기관,2018,0
3450000,지방공공기관,2018,"9,016,127,867"
3460000,지방공공기관,2018,"13,034,964,433"
3470000,지방공공기관,2018,"6,747,151,156"
3480000,지방공공기관,2018,"29,383,313,548"
6280000,지방공공기관,2018,"4,204,555,819,063"
3490000,지방공공기관,2018,"10,956,529,494"
3500000,지방공공기관,2018,"4,922,773,286"
3510500,지방공공기관,2018,"9,796,509,750"
3520000,지방공공기관,2018,"11,464,815,498"
3530000,지방공공기관,2018,"12,973,331,160"
3540000,지방공공기관,2018,"29,532,752,136"
3550000,지방공공기관,2018,"141,374,578,068"
3560000,지방공공기관,2018,"37,323,091,247"
3570000,지방공공기관,2018,"9,011,690,130"
3580000,지방공공기관,2018,"821,732,521"
6290000,지방공공기관,2018,"723,563,576,787"
3590000,지방공공기관,2018,0
3600000,지방공공기관,2018,"2,712,135,291"
3610000,지방공공기관,2018,"458,155,417"
3620000,지방공공기관,2018,0
3630000,지방공공기관,2018,"19,507,862,962"
6300000,지방공공기관,2018,"1,019,823,393,636"
3640000,지방공공기관,2018,"60,800,851"
3650000,지방공공기관,2018,0
3660000,지방공공기관,2018,"31,834,900"
3670000,지방공공기관,2018,"558,419,774"
3680000,지방공공기관,2018,0
6310000,지방공공기관,2018,"406,370,297,115"
3690000,지방공공기관,2018,"6,311,810,922"
3700000,지방공공기관,2018,"16,362,326,718"
3710000,지방공공기관,2018,0
3720000,지방공공기관,2018,"527,931,745"
3730000,지방공공기관,2018,"15,321,552,000"
5690000,지방공공기관,2018,"79,517,275,742"
6410000,지방공공기관,2018,"3,621,668,882,213"
3740000,지방공공기관,2018,"146,213,497,604"
3780000,지방공공기관,2018,"179,063,918,420"
3820000,지방공공기관,2018,"50,571,452,067"
3830000,지방공공기관,2018,"69,985,173,893"
3860000,지방공공기관,2018,"104,543,892,700"
3900000,지방공공기관,2018,"29,652,295,087"
3910000,지방공공기관,2018,"773,209,067,102"
3920000,지방공공기관,2018,0
3930000,지방공공기관,2018,"184,275,329,756"
3940000,지방공공기관,2018,"133,478,963,141"
3970000,지방공공기관,2018,"24,849,829,098"
3980000,지방공공기관,2018,"29,855,635,803"
3990000,지방공공기관,2018,"107,164,985,544"
4000000,지방공공기관,2018,"21,566,650,806"
4010000,지방공공기관,2018,"133,738,988,845"
4020000,지방공공기관,2018,"45,438,783,072"
4030000,지방공공기관,2018,"23,529,938,934"
4040000,지방공공기관,2018,"131,080,645,078"
4050000,지방공공기관,2018,"295,994,364,965"
4060000,지방공공기관,2018,"25,192,632,136"
4070000,지방공공기관,2018,"8,629,573,891"
4080000,지방공공기관,2018,"21,340,461,430"
4090000,지방공공기관,2018,"165,993,717,261"
5530000,지방공공기관,2018,"148,065,030,313"
5540000,지방공공기관,2018,"39,911,272,292"
5590000,지방공공기관,2018,"13,106,735,528"
5600000,지방공공기관,2018,"10,298,384,356"
5700000,지방공공기관,2018,"13,549,247,927"
4140000,지방공공기관,2018,"9,151,144,563"
4160000,지방공공기관,2018,"14,173,291,336"
4170000,지방공공기관,2018,"37,642,368,033"
6420000,지방공공기관,2018,"753,650,257,467"
4180000,지방공공기관,2018,"97,755,104,604"
4190000,지방공공기관,2018,"24,641,704,381"
4200000,지방공공기관,2018,"22,954,396,794"
4210000,지방공공기관,2018,"11,151,947,367"
4220000,지방공공기관,2018,"125,668,052"
4230000,지방공공기관,2018,"11,021,183,960"
4240000,지방공공기관,2018,"16,388,537,423"
4250000,지방공공기관,2018,"8,909,203,999"
4260000,지방공공기관,2018,"4,379,705,947"
4270000,지방공공기관,2018,"30,322,377,523"
4280000,지방공공기관,2018,"1,627,243,432"
4290000,지방공공기관,2018,"19,813,089,397"
4300000,지방공공기관,2018,"11,015,829,947"
4310000,지방공공기관,2018,"12,801,760,996"
4320000,지방공공기관,2018,0
4330000,지방공공기관,2018,"6,662,734,514"
4340000,지방공공기관,2018,"91,417,630"
4350000,지방공공기관,2018,"7,018,787,890"
6430000,지방공공기관,2018,"554,686,055,787"
4390000,지방공공기관,2018,"48,272,761,895"
4400000,지방공공기관,2018,"3,639,665,726"
5710000,지방공공기관,2018,"127,395,485,847"
4420000,지방공공기관,2018,"1,503,481,125"
4430000,지방공공기관,2018,"1,284,912,266"
4440000,지방공공기관,2018,"6,722,990,879"
4450000,지방공공기관,2018,"87,939,484,994"
4460000,지방공공기관,2018,"17,205,296,513"
4470000,지방공공기관,2018,"15,158,156,365"
4480000,지방공공기관,2018,"6,888,093,943"
5570000,지방공공기관,2018,"804,534,170"
6440000,지방공공기관,2018,"647,855,635,977"
4490000,지방공공기관,2018,"39,269,369,255"
4500000,지방공공기관,2018,"343,222,296"
4510000,지방공공기관,2018,"22,111,103,178"
4520000,지방공공기관,2018,"20,993,285,005"
4530000,지방공공기관,2018,"935,025,824"
4540000,지방공공기관,2018,"23,562,240,010"
5580000,지방공공기관,2018,"380,430,125"
5680000,지방공공기관,2018,"8,124,060,316"
4550000,지방공공기관,2018,"17,525,297,904"
4570000,지방공공기관,2018,"11,028,083,007"
4580000,지방공공기관,2018,0
4590000,지방공공기관,2018,"609,741,835"
4600000,지방공공기관,2018,"3,801,399,139"
4610000,지방공공기관,2018,"11,394,485,423"
4620000,지방공공기관,2018,"298,780,690"
6450000,지방공공기관,2018,"490,505,671,402"
4640000,지방공공기관,2018,"81,871,627,784"
4670000,지방공공기관,2018,"937,395,580"
4680000,지방공공기관,2018,"4,664,962,200"
4690000,지방공공기관,2018,"1,776,239,650"
4700000,지방공공기관,2018,"3,447,161,460"
4710000,지방공공기관,2018,"44,671,963,512"
4720000,지방공공기관,2018,"6,274,073,198"
4730000,지방공공기관,2018,"11,574,989,260"
4740000,지방공공기관,2018,"236,589,515"
4750000,지방공공기관,2018,"7,196,794,435"
4760000,지방공공기관,2018,"12,861,055,371"
4770000,지방공공기관,2018,"22,895,477,848"
4780000,지방공공기관,2018,"9,919,018,537"
4790000,지방공공기관,2018,"1,020,046,250"
6460000,지방공공기관,2018,"513,534,911,235"
4800000,지방공공기관,2018,"83,536,618,870"
4810000,지방공공기관,2018,"31,160,516,247"
4820000,지방공공기관,2018,"9,831,274,091"
4830000,지방공공기관,2018,"9,700,415,604"
4840000,지방공공기관,2018,"6,203,223,317"
4850000,지방공공기관,2018,"28,377,740,199"
4860000,지방공공기관,2018,0
4870000,지방공공기관,2018,0
4880000,지방공공기관,2018,"9,127,119,505"
4890000,지방공공기관,2018,0
4900000,지방공공기관,2018,"1,816,949,771"
4910000,지방공공기관,2018,"924,314,625"
4920000,지방공공기관,2018,"665,927,184"
4930000,지방공공기관,2018,0
4940000,지방공공기관,2018,"1,271,185,200"
4950000,지방공공기관,2018,"462,756,390"
4960000,지방공공기관,2018,0
4970000,지방공공기관,2018,"42,797,877,278"
4980000,지방공공기관,2018,"2,417,049,477"
4990000,지방공공기관,2018,0
5000000,지방공공기관,2018,"8,985,841,003"
5010000,지방공공기관,2018,"2,075,057,595"
6470000,지방공공기관,2018,"1,006,000,642,320"
5020000,지방공공기관,2018,"69,534,567,116"
5050000,지방공공기관,2018,"35,756,195,543"
5060000,지방공공기관,2018,"21,751,226,000"
5070000,지방공공기관,2018,"24,159,895,408"
5080000,지방공공기관,2018,"91,599,997,837"
5090000,지방공공기관,2018,"2,609,747,024"
5100000,지방공공기관,2018,"3,650,427,660"
5110000,지방공공기관,2018,"2,282,185,663"
5120000,지방공공기관,2018,"9,264,913,703"
5130000,지방공공기관,2018,"22,956,253,718"
5140000,지방공공기관,2018,0
5150000,지방공공기관,2018,"2,943,001,280"
5160000,지방공공기관,2018,"13,663,729,046"
5170000,지방공공기관,2018,"38,198,463,399"
5180000,지방공공기관,2018,"1,305,000,013"
5190000,지방공공기관,2018,"35,346,345,155"
5200000,지방공공기관,2018,0
5210000,지방공공기관,2018,"1,016,000,000"
5220000,지방공공기관,2018,"148,887,340"
5230000,지방공공기관,2018,"10,869,647,582"
5240000,지방공공기관,2018,0
5250000,지방공공기관,2018,"45,815,093,519"
5260000,지방공공기관,2018,0
6480000,지방공공기관,2018,"708,501,226,789"
5670000,지방공공기관,2018,"142,501,031,677"
5310000,지방공공기관,2018,"6,424,050,049"
5330000,지방공공기관,2018,"28,279,560,997"
5340000,지방공공기관,2018,"10,737,014,986"
5350000,지방공공기관,2018,"189,193,365,729"
5360000,지방공공기관,2018,"30,952,769,365"
5370000,지방공공기관,2018,"221,024,814,112"
5380000,지방공공기관,2018,"31,442,588,397"
5390000,지방공공기관,2018,"5,472,237,943"
5400000,지방공공기관,2018,"14,174,376,468"
5410000,지방공공기관,2018,"14,727,824,591"
5420000,지방공공기관,2018,"220,304,825"
5430000,지방공공기관,2018,"1,541,231,144"
5440000,지방공공기관,2018,"4,965,894,903"
5450000,지방공공기관,2018,0
5460000,지방공공기관,2018,0
5470000,지방공공기관,2018,"3,523,968,984"
5480000,지방공공기관,2018,"11,737,744,011"
6500000,지방공공기관,2018,"686,270,508,326"
6110000,지방공공기관,2019,"8,753,741,540,407"
3000000,지방공공기관,2019,"18,758,947,327"
3010000,지방공공기관,2019,"31,485,301,210"
3020000,지방공공기관,2019,"20,390,080,956"
3030000,지방공공기관,2019,"36,670,556,644"
3040000,지방공공기관,2019,"27,084,337,149"
3050000,지방공공기관,2019,"14,613,909,492"
3060000,지방공공기관,2019,"17,353,917,396"
3070000,지방공공기관,2019,"36,717,397,673"
3080000,지방공공기관,2019,"20,765,262,463"
3090000,지방공공기관,2019,"21,585,557,511"
3100000,지방공공기관,2019,"26,157,840,628"
3110000,지방공공기관,2019,"10,020,715,807"
3120000,지방공공기관,2019,"12,873,789,959"
3130000,지방공공기관,2019,"27,535,245,911"
3140000,지방공공기관,2019,"18,737,925,227"
3150000,지방공공기관,2019,"18,023,475,492"
3160000,지방공공기관,2019,"20,045,715,536"
3170000,지방공공기관,2019,"17,173,640,403"
3180000,지방공공기관,2019,"28,922,045,741"
3190000,지방공공기관,2019,"23,682,925,802"
3200000,지방공공기관,2019,"15,733,844,410"
3210000,지방공공기관,2019,"12,096,894,131"
3220000,지방공공기관,2019,"47,206,011,098"
3230000,지방공공기관,2019,"25,183,124,466"
3240000,지방공공기관,2019,"19,760,499,026"
6260000,지방공공기관,2019,"3,201,285,527,976"
3250000,지방공공기관,2019,"426,970,097"
3260000,지방공공기관,2019,"421,187,409"
3270000,지방공공기관,2019,0
3280000,지방공공기관,2019,"903,797,713"
3290000,지방공공기관,2019,"271,199,470"
3300000,지방공공기관,2019,"373,371,820"
3310000,지방공공기관,2019,"132,433,880"
3320000,지방공공기관,2019,"212,067,822"
3330000,지방공공기관,2019,0
3340000,지방공공기관,2019,0
3350000,지방공공기관,2019,"2,148,335,751"
3360000,지방공공기관,2019,"699,854,652"
3370000,지방공공기관,2019,0
3380000,지방공공기관,2019,"239,880,261"
3390000,지방공공기관,2019,"126,605,530"
3400000,지방공공기관,2019,"22,894,733,000"
6270000,지방공공기관,2019,"1,557,375,473,014"
3410000,지방공공기관,2019,"1,763,185,102"
3420000,지방공공기관,2019,"8,419,341,697"
3430000,지방공공기관,2019,"76,669,076"
3440000,지방공공기관,2019,0
3450000,지방공공기관,2019,"10,525,729,811"
3460000,지방공공기관,2019,"14,780,526,743"
3470000,지방공공기관,2019,"5,946,227,557"
3480000,지방공공기관,2019,"32,541,781,305"
6280000,지방공공기관,2019,"3,843,191,596,180"
3490000,지방공공기관,2019,"11,246,377,064"
3500000,지방공공기관,2019,"1,204,948,463"
3510500,지방공공기관,2019,"12,968,389,730"
3520000,지방공공기관,2019,"9,946,210,198"
3530000,지방공공기관,2019,"15,453,373,710"
3540000,지방공공기관,2019,"31,576,395,293"
3550000,지방공공기관,2019,"34,783,070,249"
3560000,지방공공기관,2019,"41,013,147,759"
3570000,지방공공기관,2019,"10,747,334,800"
3580000,지방공공기관,2019,"571,817,788"
6290000,지방공공기관,2019,"732,712,442,657"
3590000,지방공공기관,2019,0
3600000,지방공공기관,2019,"3,563,226,532"
3610000,지방공공기관,2019,"598,000,139"
3620000,지방공공기관,2019,0
3630000,지방공공기관,2019,"19,547,694,872"
6300000,지방공공기관,2019,"866,621,001,004"
3640000,지방공공기관,2019,"58,210,842"
3650000,지방공공기관,2019,0
3660000,지방공공기관,2019,"433,505,080"
3670000,지방공공기관,2019,"638,863,029"
3680000,지방공공기관,2019,0
6310000,지방공공기관,2019,"426,756,076,488"
3690000,지방공공기관,2019,"7,487,748,080"
3700000,지방공공기관,2019,"20,011,277,381"
3710000,지방공공기관,2019,0
3720000,지방공공기관,2019,"2,248,582,500"
3730000,지방공공기관,2019,"18,634,123,840"
5690000,지방공공기관,2019,"105,857,096,577"
6410000,지방공공기관,2019,"4,062,041,034,123"
3740000,지방공공기관,2019,"158,744,359,764"
3780000,지방공공기관,2019,"227,826,226,190"
3820000,지방공공기관,2019,"80,061,092,544"
3830000,지방공공기관,2019,"81,740,350,619"
3860000,지방공공기관,2019,"111,673,683,775"
3900000,지방공공기관,2019,"35,505,619,819"
3910000,지방공공기관,2019,"378,115,217,255"
3920000,지방공공기관,2019,0
3930000,지방공공기관,2019,"180,205,030,093"
3940000,지방공공기관,2019,"148,573,767,427"
3970000,지방공공기관,2019,"29,237,811,755"
3980000,지방공공기관,2019,"32,659,453,162"
3990000,지방공공기관,2019,"105,741,178,071"
4000000,지방공공기관,2019,"24,829,330,661"
4010000,지방공공기관,2019,"100,782,876,838"
4020000,지방공공기관,2019,"56,031,477,074"
4030000,지방공공기관,2019,"28,771,953,631"
4040000,지방공공기관,2019,"234,716,557,177"
4050000,지방공공기관,2019,"223,191,197,212"
4060000,지방공공기관,2019,"26,976,928,124"
4070000,지방공공기관,2019,"10,567,031,844"
4080000,지방공공기관,2019,"21,564,731,454"
4090000,지방공공기관,2019,"90,737,964,684"
5530000,지방공공기관,2019,"173,036,155,298"
5540000,지방공공기관,2019,"48,771,240,879"
5590000,지방공공기관,2019,"25,139,296,457"
5600000,지방공공기관,2019,"12,834,521,708"
5700000,지방공공기관,2019,"13,880,873,554"
4140000,지방공공기관,2019,"10,370,757,095"
4160000,지방공공기관,2019,"12,468,401,337"
4170000,지방공공기관,2019,"47,114,824,602"
6420000,지방공공기관,2019,"1,178,582,315,262"
4180000,지방공공기관,2019,"105,718,638,944"
4190000,지방공공기관,2019,"22,203,628,844"
4200000,지방공공기관,2019,"67,328,121,847"
4210000,지방공공기관,2019,"10,841,418,505"
4220000,지방공공기관,2019,"1,092,190,772"
4230000,지방공공기관,2019,"11,808,848,990"
4240000,지방공공기관,2019,"17,694,782,634"
4250000,지방공공기관,2019,"7,734,568,685"
4260000,지방공공기관,2019,"5,768,060,842"
4270000,지방공공기관,2019,"27,459,442,844"
4280000,지방공공기관,2019,"2,519,131,702"
4290000,지방공공기관,2019,"16,821,777,436"
4300000,지방공공기관,2019,"7,371,339,225"
4310000,지방공공기관,2019,"14,137,075,077"
4320000,지방공공기관,2019,0
4330000,지방공공기관,2019,"7,749,385,171"
4340000,지방공공기관,2019,"126,411,610"
4350000,지방공공기관,2019,"7,927,785,996"
6430000,지방공공기관,2019,"521,232,131,714"
4390000,지방공공기관,2019,"34,562,289,608"
4400000,지방공공기관,2019,"7,344,800,683"
5710000,지방공공기관,2019,"169,171,018,091"
