STDR_YY,ORG_CD,POPUL_CNT,HOHOLD_CNT,RESI_CNT,BUGE_AMT,REGION_CD,ADMDSTRC_CD,FULL_SQUARE,ROAD_SQUARE,CULT_SQUARE,FORE_SQUARE,RIVER_SQUARE,COAST_ADJ_AT,INLAND_CTY_AT,PBORD_AMT,TRSPT_AMT,MNCP_AMT,LCPB_AMT,COAST_LEN,GVN_MNG_SQUARE,GVN_SPRT_SQUARE,ETC_SQUARE,DMG_STORM_FLOOD_AMT,CRTR_ID,LAST_MODUSR_ID,CREAT_DT,LAST_MODF_DT
2019,4760000,28902,12093,36306,405251097507,HNA,MNC,59722.2768,1890.00318,7495.7239,41239,0,0,1,950467020,16349919036,417113292377,11477291056,0,6677.63339,10528.45605,42540.48426,0,skgo,skgo,20230203,20230203
2019,4770000,28382,11586,36802,420197857488,HNA,MNC,49579.40668,1683.64884,9585.5413,32812,1457,0,1,7840161560,16879854760,431514743785,23038546317,0,4625.73714,11287.16343,33686.77421,40048,skgo,skgo,20230203,20230203
2019,4780000,55504,23874,70070,634898602486,HNA,MNC,60748.4716,2934.00404,24007.9326,22864,733,1,0,16468098780,21933127720,654537562669,8677917997,10.88,7474.11728,24331.42834,28976.16448,280668,skgo,skgo,20230203,20230203
2019,4790000,53295,22280,65054,587891892816,HNA,MNC,49317.62466,2382.56547,18018.9589,20577,528,1,0,29807405770,24991423940,604120825563,2417537377,178.01,7494.02977,19883.10807,21965.86432,481643,skgo,skgo,20230203,20230203
2019,4800000,229861,93916,204385,901640426932,HNA,MNC,5162.0811,695.27401,488.8009,1111,17,1,0,4635338280,56302345970,936599314515,139955873876,82.74,993.8887,1095.93339,3079.27431,379477,skgo,skgo,20230203,20230203
2019,4810000,282786,110825,263672,1366721437578,HNA,MNC,51208.42716,2228.62368,7343.0662,30328,184,1,0,6749909200,135534095363,1414252760042,62997064714,1022.79,3522.83149,12667.71621,35048.41116,493090,skgo,skgo,20230203,20230203
2019,4820000,279598,107128,255963,1217557522508,HNA,MNC,91105.50378,2925.5603,12752.9302,62162,1401,1,0,33162002360,98892034840,1319597373310,12800459475,39.42,8401.3891,17042.6683,65699.28998,313677,skgo,skgo,20230203,20230203
2019,4830000,114664,47649,130471,837316948339,HNA,MNC,60840.3003,2742.81101,21286.458,22512,3414,0,1,30763106060,68689748997,856832156042,11284687228,0,10298.20073,23356.87193,27224.14784,47157,skgo,skgo,20230203,20230203
2019,4840000,156750,56685,134597,875946748766,HNA,MNC,46308.74705,1978.39469,4815.6126,30104,506,1,0,33171992579,99860513891,897279892906,5314704295,74.27,4431.30895,9074.9993,32822.3832,0,skgo,skgo,20230203,20230203
2019,4850000,46535,17974,52265,440962129862,HNA,MNC,45509.16025,1871.38762,9010.083,27447,102,0,1,3337255080,20324300310,464861519659,25838500266,0,5008.02108,11034.52411,29489.54456,11072,skgo,skgo,20230203,20230203
2019,4860000,28887,12779,38563,410713028364,HNA,MNC,54746.70053,1244.97639,8017.0755,38337,1635,0,1,12614699560,16951727060,435573703363,0,0,4303.29235,9674.24095,40788.67573,115297,skgo,skgo,20230203,20230203
2019,4870000,26563,10873,33348,315533631224,HNA,MNC,44324.34066,1004.02867,5363.614,34747,1070,0,1,14080186514,14978525030,325868789177,0,0,3061.68744,6229.27425,35048.17637,37313,skgo,skgo,20230203,20230203
2019,4880000,64913,29298,95260,777661896073,HNA,MNC,80737.22815,2780.06023,20835.3824,45852,3805,1,0,4441540810,36580456630,798700705692,0,751.66,8341.27559,24453.26094,47982.88962,76563,skgo,skgo,20230203,20230203
2019,4890000,41420,17839,55228,577581492798,HNA,MNC,66401.23415,2392.50233,13643.3683,40872,535,1,0,25205232630,18248947180,685935185385,0,107.09,6734.18459,16408.97071,43286.24345,458858,skgo,skgo,20230203,20230203
2019,4900000,62737,25005,71220,629231189218,HNA,MNC,78701.17125,1780.38722,9222.2349,55851,118,0,1,37058078600,44826305170,694019209267,902356621,0,6419.46309,12491.68266,59816.4107,506636,skgo,skgo,20230203,20230203
2019,4910000,38563,16497,49085,494874543902,HNA,MNC,62234.20738,2036.67075,11208.9019,39928,104,1,0,2564563460,14552679310,517211420966,3364024611,110.38,6613.69734,13623.64695,42021.17849,445292,skgo,skgo,20230203,20230203
2019,4920000,35286,15059,47535,460569532803,HNA,MNC,50090.9508,1766.57105,12175.2406,28678,92,1,0,5705291860,9215325292,474439965601,1037383370,78.26,5203.43086,14459.30931,30450.33793,211657,skgo,skgo,20230203,20230203
2019,4930000,70354,28928,86839,874038197668,HNA,MNC,103130.6018,3955.6438,33833.7578,44278,471,1,0,17387969900,25830483250,925165717311,0,324.55,16505.5839,36257.14032,50411.73488,7042260,skgo,skgo,20230203,20230203
2019,4940000,54593,24425,69354,553301584294,HNA,MNC,61256.1438,2830.4285,21794.8897,22250,2436,1,0,16090245670,18704566390,602832131009,1243462130,23.78,10091.36551,24353.02059,26841.0388,60846,skgo,skgo,20230203,20230203
2019,4950000,81105,32529,83255,663977178625,HNA,MNC,44971.10439,2157.90011,20001.1987,12951,1919,1,0,24772050760,16019835960,677450176310,434278230,232.67,6728.08518,19597.08026,18675.11905,146818,skgo,skgo,20230203,20230203
2019,4960000,32861,13641,42642,396249387724,HNA,MNC,39210.30123,1877.82444,12454.9051,16742,953,1,0,17818658240,18957154760,411942336745,0,24.57,4866.69918,14319.07438,20048.05187,20209,skgo,skgo,20230203,20230203
2019,4970000,53852,21668,61849,533990533549,HNA,MNC,47496.30933,1957.56947,16488.1195,20505,827,1,0,11398845470,25085188252,611456052539,23930629722,253.91,5426.95555,19149.09239,22945.61659,237764,skgo,skgo,20230203,20230203
2019,4980000,45739,17365,51307,415756660232,HNA,MNC,51840.19011,1998.14518,10277.9436,31321,725,0,1,22007473070,27691030640,424984514934,3021765036,0,5662.4079,12084.32487,34118.92464,8976,skgo,skgo,20230203,20230203
2019,4990000,50689,21536,60876,525496159540,HNA,MNC,39676.1181,1370.86085,5719.1004,25629,29,1,0,7361328920,15819234028,571384697810,0,1065.81,2540.34412,9469.15865,27688.92093,211050,skgo,skgo,20230203,20230203
2019,5000000,30715,13597,40202,466127197626,HNA,MNC,44010.00253,1582.36631,12010.5397,24709,472,1,0,15391832090,10967862604,474073799241,9921414498,720.33,4276.77739,13082.96103,26668.95121,4615210,skgo,skgo,20230203,20230203
2019,5010000,40274,16749,49433,705655734610,HNA,MNC,65560.12368,1513.97287,19505.3018,30538,179,1,0,23439706990,31073015230,711449670476,2556435926,1960.72,4904.03207,25565.40354,35122.35667,4080149,skgo,skgo,20230203,20230203
2019,5020000,507025,204305,442450,1914522405452,YNA,MNC,113007.7696,3177.79477,13164.6358,74813,601,1,0,72672994490,179172560687,1985135383530,106773905055,214.53,8721.03915,19529.52991,84798.73439,5908874,skgo,skgo,20230203,20230203
2019,5050000,255402,113433,264546,1248794985700,YNA,MNC,132485.7727,3628.24213,19346.1033,88736,1966,1,0,13227966708,61074601050,1351360966928,0,48.88,11740.64274,25985.38972,94811.884,12527696,skgo,skgo,20230203,20230203
2019,5060000,141229,58106,147079,932033496935,YNA,MNC,100980.1474,2334.04639,14739.9164,69509,155,0,1,6418191009,76341125586,967504129937,22109682703,0,8225.48328,20241.38844,72548.41542,2299977,skgo,skgo,20230203,20230203
2019,5070000,160052,68783,167225,1237908160078,YNA,MNC,152209.8729,3216.73869,19352.1235,106206,3709,0,1,8913977310,94335604660,1270948770769,25997969537,0,18544.63999,23556.46674,110147.7627,64340,skgo,skgo,20230203,20230203
2019,5080000,419742,166709,325177,1280782074354,YNA,MNC,61534.67023,2167.85135,10930.692,34070,1155,0,1,9028312230,109799268890,1317936547830,100501099161,0,8850.85901,14922.88183,37786.37039,271,skgo,skgo,20230203,20230203
2019,5090000,105067,44659,105500,724657121597,YNA,MNC,67008.90676,1758.59994,13368.497,40733,1429,0,1,24956562900,45543434470,738840180810,3213302846,0,5327.80455,16136.7363,45566.97161,599281,skgo,skgo,20230203,20230203
2019,5100000,102470,44131,111929,853304583848,YNA,MNC,91920.51394,2630.48683,13653.7126,61985,1807,0,1,11644069770,95073433570,873075073848,9641111298,0,8853.54662,17519.96463,65581.69709,1800,skgo,skgo,20230203,20230203
2019,5110000,100688,42925,115516,1073553786026,YNA,MNC,125464.0829,2967.62248,25107.9696,82049,3041,0,1,26495898787,61547215106,1142814768437,3108989656,0,10873.99715,28081.9446,86547.61374,149834,skgo,skgo,20230203,20230203
2019,5120000,72242,30329,79893,681531636515,YNA,MNC,91190.25454,1943.69491,10845.8004,68387,114,0,1,6405819240,53055597420,697230309489,10715452740,0,5543.76853,13226.53605,72439.71806,0,skgo,skgo,20230203,20230203
2019,5130000,263185,116892,212706,1000304900546,YNA,MNC,41175.68669,1619.78984,9471.3304,23009,375,0,1,18583117180,81544031181,1032381654556,22054985227,0,4562.41218,10354.73965,26281.97066,0,skgo,skgo,20230203,20230203
2019,5140000,23843,10680,31534,345483687489,YNA,MNC,61432.47422,1127.994,7042.702,46178,1552,0,1,14785621610,16645210950,348753469117,357275000,0,4964.99377,9064.22289,47422.38186,3482,skgo,skgo,20230203,20230203
2019,5150000,52595,23969,74881,683008074021,YNA,MNC,117473.4216,2060.08557,19796.2562,78777,2810,0,1,23643587340,23877867680,688692325790,2788836580,0,9406.88257,23008.07564,85096.11034,73011,skgo,skgo,20230203,20230203
2019,5160000,25416,11593,34609,366227669290,YNA,MNC,84612.06388,900.61549,7512.5629,66472,4680,0,1,17705450500,26601048900,373362095534,4092611906,0,4982.09163,9728.21683,69917.07102,555965,skgo,skgo,20230203,20230203
2019,5170000,16993,7609,23458,322854581352,YNA,MNC,81574.93464,920.46914,6099.0438,65697,1215,0,1,6148807260,14061676099,338905726159,38330928642,0,3416.57801,7717.90068,70452.34455,2203315,skgo,skgo,20230203,20230203
2019,5180000,37361,17164,51169,457600909085,YNA,MNC,74122.01626,1015.10098,5665.5163,59391,984,1,0,47292276510,12966930590,461754522029,1276333220,98.22,4465.64958,8261.10095,61412.43733,29811545,skgo,skgo,20230203,20230203
2019,5190000,42910,18798,61510,378029338286,YNA,MNC,69381.03042,1483.3688,9842.5265,50476,66,0,1,26167607870,16025952470,385224907660,35424905787,0,5634.26815,11176.8576,52595.48727,445115,skgo,skgo,20230203,20230203
2019,5200000,32373,13873,36377,321481649077,YNA,MNC,38405.98016,993.92755,5708.6993,24203,75,0,1,7415610800,14308104120,327492491782,0,0,5193.60832,7557.07543,25671.03981,842690,skgo,skgo,20230203,20230203
2019,5210000,44015,18299,48444,481926629322,YNA,MNC,61610.64446,1455.78393,8273.8928,40450,1356,0,1,19635642250,22246678800,492437780822,1523628964,0,5243.39218,13349.03677,43041.00591,6579107,skgo,skgo,20230203,20230203
2019,5220000,117047,47475,100187,496053879197,YNA,MNC,45093.70335,1319.494,5739.5032,29009,1781,0,1,5881257660,23057215760,506926615803,207514050,0,4714.90348,8042.51422,32355.41005,0,skgo,skgo,20230203,20230203
2019,5230000,55100,23543,71429,459545939125,YNA,MNC,66148.38873,2211.43921,17098.2034,35339,3357,0,1,11205142644,29564589120,465425803230,1637599030,0,8060.62643,19582.30838,38529.96272,0,skgo,skgo,20230203,20230203
2019,5240000,32150,14092,42564,425076504041,YNA,MNC,120203.4345,1950.91208,11584.3575,97933,174,0,1,11420041795,21243950930,444492225044,0,0,5583.60689,14183.56165,100453.2432,0,skgo,skgo,20230203,20230203
2019,5250000,49314,21632,62263,602462172752,YNA,MNC,99004.32237,1294.56217,4761.415,84184,355,1,0,34804710370,14952777960,613882532220,38439947694,121.23,4776.93256,8138.29787,86107.10974,54077133,skgo,skgo,20230203,20230203
2019,5260000,9617,4146,8499,180792400107,YNA,MNC,7294.22026,125.27524,1131.2685,6085,32,1,0,4902859550,6394888580,180128515626,141800037,84.85,288.13835,1279.21014,5728.74057,1400560,skgo,skgo,20230203,20230203
2019,5310000,347334,142418,291206,1465858944202,YNA,MNC,71286.01976,3152.64611,12690.2825,42051,53,0,1,11015093530,118232721801,1693116971432,22853519522,0,10463.79048,15219.8253,45638.70728,162944,skgo,skgo,20230203,20230203
2019,5330000,131404,54379,123355,675653003908,YNA,MNC,23986.04677,1115.42164,2574.25,15236,156,1,0,5400051000,22777187430,705566643409,25005744577,776.16,1532.00343,5237.9376,17233.45474,1393052,skgo,skgo,20230203,20230203
2019,5340000,111925,46505,114206,689149114668,YNA,MNC,39867.50934,1853.3571,7063.3962,22834,54,1,0,8763841293,33724684402,700014241988,16419130437,204.73,4571.80642,9464.28259,25853.78943,172308,skgo,skgo,20230203,20230203
2019,5350000,542455,208189,406382,1501450397267,YNA,MNC,46344.78265,2931.76962,7557.302,23640,235,0,1,14850209930,166664971450,1545450965058,218949760627,0,7047.43395,11719.1313,27605.4071,831818,skgo,skgo,20230203,20230203
2019,5360000,105552,45869,123263,794027814597,YNA,MNC,79867.12237,2115.85601,12949.8917,51109,318,0,1,41963936049,55503385690,828297978293,34525701948,0,8041.98307,17200.01552,54658.91718,834523,skgo,skgo,20230203,20230203
2019,5370000,248276,96257,220746,837178825328,YNA,MNC,40322.85795,1611.44122,3942.9258,28320,256,1,0,14184293240,51635908940,864405919679,38862507267,513.64,2587.36254,7122.41735,30635.35586,133405,skgo,skgo,20230203,20230203
2019,5380000,350759,136676,275292,1115040238432,YNA,MNC,48560.43537,1585.61041,2443.2785,35918,1235,0,1,3040490040,200585952378,1150261454486,202943555756,0,3757.34813,5530.00511,39289.17763,297462,skgo,skgo,20230203,20230203
2019,5390000,27168,12360,37800,422105767481,YNA,MNC,48291.08299,1259.57336,6078.9419,32920,2,0,1,11303320520,14538746870,444208363135,7190774687,0,4773.79766,9184.97761,34353.01622,463437,skgo,skgo,20230203,20230203
2019,5400000,65700,27491,71542,475717494899,YNA,MNC,41660.20108,1773.71547,9143.4201,21282,91,0,1,5334958070,24359845950,499103784825,15435969508,0,5349.34432,13100.26654,23234.70392,1172842,skgo,skgo,20230203,20230203
2019,5410000,62331,27452,75438,553524566417,YNA,MNC,53283.07074,1730.6007,10043.2093,28901,19,0,1,8942255410,21991277706,576724129590,16661063460,0,6922.11145,15331.19471,31057.71718,378959,skgo,skgo,20230203,20230203
2019,5420000,52276,22215,64809,538395653368,YNA,MNC,51795.71506,1731.57259,9225.1616,33941,682,1,0,6516356080,28265231380,489002419327,3801507375,216.22,4133.8011,11782.22682,35906.60094,153775,skgo,skgo,20230203,20230203
2019,5430000,43622,19563,64870,466804371496,YNA,MNC,35754.56589,1072.5898,5371.463,23763,269,1,0,5113004520,22549721140,480271648814,1955389241,375.07,2151.71623,7880.28732,25746.68944,284610,skgo,skgo,20230203,20230203
2019,5440000,46574,19560,57562,442640103157,YNA,MNC,67523.69819,1941.54536,8940.8354,48540,1152,1,0,10589616456,23552992650,447013104100,5673394130,79,5593.26158,11466.32452,50492.95279,250242,skgo,skgo,20230203,20230203
2019,5450000,35417,15565,48317,441148674584,YNA,MNC,79460.45149,2051.79423,6575.4721,60891,2164,0,1,15933157620,22439167860,451926976780,0,0,6079.68192,10225.13852,63180.39475,243763,skgo,skgo,20230203,20230203
2019,5460000,39637,17296,51833,475444898709,YNA,MNC,72548.52135,1914.82067,7106.0195,54985,1300,0,1,7439700870,21026278270,495328507885,0,0,4581.93534,10693.44697,57297.34264,69617,skgo,skgo,20230203,20230203
2019,5470000,62179,25684,71143,644155628056,YNA,MNC,80331.29492,1897.16249,10980.1095,60810,1425,0,1,7104905444,21979348960,663894635776,3779502955,0,5202.95615,12838.78065,62315.89432,415307,skgo,skgo,20230203,20230203
2019,5480000,45204,20312,66522,614804886126,YNA,MNC,98350.71593,2487.7594,11118.0463,71284,3578,0,1,13877550760,36891293560,641584158848,14461977751,0,10296.3088,15241.98503,72844.9638,534968,skgo,skgo,20230203,20230203
2019,5530000,815396,312599,604183,2478843560384,MPA,MNC,69776.6499,4285.05246,20689.354,17350,1705,1,0,41711768269,358113116118,2595799284145,173036155298,69.06,9074.04176,28748.4351,32002.92894,276109,skgo,skgo,20230203,20230203
2019,5540000,372654,141279,267276,1091335669070,MPA,MNC,43099.03471,1359.96631,2736.5456,28194,260,0,1,3869974780,167559894635,1120348510555,48771240879,0,4107.31377,6346.96904,32666.2003,57702,skgo,skgo,20230203,20230203
2019,5570000,37392,15726,34579,223370358810,CCA,MNC,8179.76484,390.24773,1978.7556,4065,159,0,1,10297996220,6399426220,234999869995,954893669,0,978.86915,2533.80388,4671.32681,53207,skgo,skgo,20230203,20230203
2019,5580000,42971,15110,33887,252686507190,CCA,MNC,6069.88548,227.56689,380.0764,3961,107,0,1,5937251084,20111463870,259317501264,2686959260,0,469.64321,661.01283,4941.04574,0,skgo,skgo,20230203,20230203
2019,5590000,222314,83851,170565,839005518106,MPA,MNC,31039.02974,1251.55025,3842.8085,15972,892,0,1,4037920890,119276015080,857608735683,25139296457,0,2693.8282,7094.70912,21265.69042,934415,skgo,skgo,20230203,20230203
2019,5600000,148379,62275,129515,1048875321988,MPA,MNC,82695.74931,1645.66873,9567.6742,53199,2230,0,1,7360826030,53141541660,1112776800589,12834521708,0,5366.5194,15821.50761,61533.5301,373555,skgo,skgo,20230203,20230203
2019,5670000,1044740,409391,787504,3348605426875,YNA,MNC,74803.26413,3855.07675,9142.2824,42385,520,1,0,68464002268,315288025684,3474635188036,159288864365,313.08,8298.81072,15121.5126,51424.39341,3321544,skgo,skgo,20230203,20230203
2019,5680000,167042,70240,149780,912951311884,CCA,MNC,70542.41092,3520.18297,24429.2392,21841,1889,1,0,10054607930,46369179640,941442939399,8519248188,102.84,11653.97305,31453.80506,27469.45061,40152,skgo,skgo,20230203,20230203
2019,5700000,111083,44009,102357,792096464007,MPA,MNC,60829.83723,2410.48171,15105.3985,28420,1657,0,1,8624790560,83420964580,862307090013,13880873554,0,8347.65559,17899.57817,34608.16967,50478,skgo,skgo,20230203,20230203
2019,5710000,839566,341101,648490,2655437325822,CCA,MNC,94084.45236,4925.34387,16755.7715,47302,3502,0,1,20432218354,238854375933,2836705347375,169171018091,0,12892.08354,24900.96894,56337.97828,63204,skgo,skgo,20230203,20230203
2020,5690000,711662,141133,289952,1595808518417,CCA,SPC,46491.23617,2034.26015,7554.6953,24849,4827,0,1,30508284586,102831342857,1681408553360,133270989503,0,6035.30712,11739.35649,28736.55266,1233228,skgo,skgo,20230203,20230203
2020,6110000,9668465,4126524,6337817,22486005236953,MPA,SPC,60522.85407,7954.32786,343.469,15323,7241,0,1,490978548987,3653914628109,42301082984282,10947363778479,0,14937.7165,2444.9553,43233.57087,653100,skgo,skgo,20230203,20230203
2020,6260000,3391946,1420252,2748535,7123657600212,YNA,MPC,77007.47586,5896.28442,5305.5755,34926,527,0,1,135422317340,1463617139805,14065673444812,3222033496648,0,12664.83455,12201.6555,52213.36381,26621111,skgo,skgo,20230203,20230203
2020,6270000,2418346,997416,1762061,5745718263658,YNA,MPC,88348.7477,5956.76112,7458.2674,48338,925,0,1,202148331788,888420936356,12009942191946,1836583225525,0,13038.49613,14222.12745,61148.70882,855216,skgo,skgo,20230203,20230203
2020,6280000,2942828,1178564,2161248,6277672728340,MPA,MPC,106522.5929,8399.42537,18082.986,39373,1429,0,1,149780132173,1049194558476,12152761715347,3475249565292,0,14215.68093,27454.31696,64919.01712,215654,skgo,skgo,20230203,20230203
2020,6290000,1450062,608316,1157865,3305112709419,HNA,MPC,50112.83851,4098.7525,9083.2437,18944,5614,0,1,127007605451,620591530289,6580119541084,820865964755,0,8265.34133,13471.55431,28415.37087,40059322,skgo,skgo,20230203,20230203
2020,6300000,1463882,639020,1072939,3175592289535,CCA,MPC,53966.34868,3983.60095,3577.3069,29764,917,0,1,96785039598,400488523480,6620403071412,1185736500415,0,9409.9412,6897.81144,37687.82574,7124307,skgo,skgo,20230203,20230203
2020,6310000,1136017,452995,855015,2361801680460,YNA,MPC,106208.6163,4760.70648,9869.6928,68001,135,0,1,54982006464,276200039689,4577489415308,571158814756,0,10868.24064,20307.77608,75082.76673,4800305,skgo,skgo,20230203,20230203
2020,6500000,674635,270435,588781,5724362425010,JJA,SPC,185021.1274,8958.54774,58653.6309,87334,61,0,1,202991963824,425622341431,6009905855175,715867553218,0,12366.34156,68058.54,104682.8794,6536102,skgo,skgo,20230203,20230203
2020,3000000,149384,68069,105977,541839839328,MPA,SUB_SPC,2391.31683,237.10186,0,956,72,0,1,3352016100,38218808470,710842836502,17251486919,0,283.88181,80.12625,2032.23647,0,skgo,skgo,20230203,20230203
2020,3010000,125240,59817,90435,563822477698,MPA,SUB_SPC,996.03045,214.70451,0,151,0,0,1,8997472890,23417216695,620435176108,33830167106,0,234.97719,0.43616,764.1863,0,skgo,skgo,20230203,20230203
2020,3020000,230040,101431,163148,596903363194,MPA,SUB_SPC,2186.61441,248.14232,0,180,1,0,1,6300730220,31817399900,647624277097,19552999667,0,879.11996,3.85842,1308.13693,0,skgo,skgo,20230203,20230203
2020,3030000,293556,126658,193183,743336035572,MPA,SUB_SPC,1686.10039,226.67271,0,53,3,0,1,3264259820,27864236920,773127358800,39820174507,0,713.57756,68.20173,907.0093,0,skgo,skgo,20230203,20230203
2020,3040000,346682,160944,194996,768875278781,MPA,SUB_SPC,1706.29386,249.87677,0,295,0,0,1,6930617780,21358216317,906770727273,24210787962,0,559.8325,3.80182,1145.93894,0,skgo,skgo,20230203,20230203
2020,3050000,342837,158899,224160,832338265437,MPA,SUB_SPC,1421.56235,263.79103,0,114,123,0,1,12717892210,25924309420,870363822558,13670065796,0,386.35043,6.417,1032.94632,1800,skgo,skgo,20230203,20230203
2020,3060000,394702,167617,243288,1005716555799,MPA,SUB_SPC,1849.60823,284.22095,0,521,18,0,1,7871001980,38958576667,1046761075847,16620240525,0,459.52996,88.02272,1306.09025,12600,skgo,skgo,20230203,20230203
2020,3070000,437153,184871,299762,988531423941,MPA,SUB_SPC,2457.68329,272.66539,0,928,375,0,1,5112886770,31863897157,1028373617823,36135659608,0,359.89012,11.5831,2091.75937,189600,skgo,skgo,20230203,20230203
2020,3080000,308055,131884,212461,841564847726,MPA,SUB_SPC,2360.03549,199.74421,0,1269,60,0,1,6270468580,28680088080,953764564452,22380636887,0,244.94079,10.91884,2108.23186,7200,skgo,skgo,20230203,20230203
2020,3090000,325257,128378,222946,833028302932,MPA,SUB_SPC,2065.10819,208.29138,0,990,16,0,1,2147291704,42365161668,865504834828,23985487908,0,293.34973,38.90869,1735.11377,0,skgo,skgo,20230203,20230203
2020,3100000,523037,204210,385045,1296013800940,MPA,SUB_SPC,3543.76482,284.84978,0,1640,27,0,1,152751018494,31939504930,1326524123053,26748638361,0,496.9702,38.58138,3010.34934,23400,skgo,skgo,20230203,20230203
2020,3110000,479835,192581,316253,1070065909148,MPA,SUB_SPC,2971.0906,290.69882,0,1415,77,0,1,2567638590,28603573591,1104064426937,12107790870,0,388.48283,92.87758,2495.11419,0,skgo,skgo,20230203,20230203
2020,3120000,312173,138528,214672,769446966136,MPA,SUB_SPC,1762.63683,215.80528,0,559,0,0,1,1864544850,24366387140,833195464525,12580034912,0,290.91187,7.8471,1468.03696,51000,skgo,skgo,20230203,20230203
2020,3130000,371890,166007,256240,836456586479,MPA,SUB_SPC,2385.03518,352.86723,0,74,0,0,1,4367076885,27959053901,922277600261,25889970139,0,1027.71271,39.86638,1321.81689,2700,skgo,skgo,20230203,20230203
2020,3140000,454251,168184,295236,920396771319,MPA,SUB_SPC,1740.57134,309.5752,0,283,0,0,1,6415023080,24752496017,1042507876258,21366189834,0,437.8104,12.73784,1292.2894,0,skgo,skgo,20230203,20230203
2020,3150000,580185,247202,401026,1274138167416,MPA,SUB_SPC,4143.68475,399.43576,0,389,18,0,1,2995907190,39790479290,1365978502383,17259301913,0,958.44626,681.45135,2508.53594,180000,skgo,skgo,20230203,20230203
2020,3160000,404408,182636,277498,962530727949,MPA,SUB_SPC,2011.99099,285.98333,0,347,29,0,1,4160110860,29004550890,1000939714443,18052182794,0,525.41784,139.4841,1350.74665,0,skgo,skgo,20230203,20230203
2020,3170000,231733,115254,146415,679742089004,MPA,SUB_SPC,1302.0252,202.21685,0,320,115,0,1,9640001120,15953111380,706008393984,17913302880,0,311.89161,136.40088,855.72891,0,skgo,skgo,20230203,20230203
2020,3180000,379480,178217,229008,878996920891,MPA,SUB_SPC,2454.81952,427.29587,0,4,0,0,1,7251879280,32702546291,918771437466,26985084757,0,1315.73039,32.80145,1110.19128,84000,skgo,skgo,20230203,20230203
2020,3190000,391220,174572,245752,843769782532,MPA,SUB_SPC,1635.39823,235.67389,0,373,4,0,1,909682040,16550164077,936490606380,21681167017,0,336.54066,6.17031,1296.57816,0,skgo,skgo,20230203,20230203
2020,3200000,495060,259822,276385,1037714567426,MPA,SUB_SPC,2956.93556,260.96361,0,1739,36,0,1,5147490030,40162732090,1085958755792,19767275416,0,333.08037,18.32785,2610.10524,0,skgo,skgo,20230203,20230203
2020,3210000,425126,158582,272537,841012697245,MPA,SUB_SPC,4698.14795,629.8965,0,1607,64,0,1,37884997970,24878704560,1055417686055,9423737840,0,945.52729,374.95723,3381.17193,0,skgo,skgo,20230203,20230203
2020,3220000,539231,212582,354458,1240725934269,MPA,SUB_SPC,3950.10063,670.28787,0,713,17,0,1,78085738514,62240595632,1574235212062,56596983464,0,1123.85418,189.30795,2640.4173,0,skgo,skgo,20230203,20230203
2020,3230000,667960,259785,431228,1152720236411,MPA,SUB_SPC,3387.25098,596.93814,0,106,194,0,1,7599546990,24166862811,1220734802353,26722236143,0,1212.91121,156.0717,2021.52837,0,skgo,skgo,20230203,20230203
2020,3240000,459970,179794,285708,948515170944,MPA,SUB_SPC,2459.048,386.6286,0,297,5992,0,1,5652488600,30289696540,1086009401233,25018900806,0,816.97863,205.79747,1439.3108,100800,skgo,skgo,20230203,20230203
2020,3250000,41523,21101,38747,223970434794,YNA,SUB_MPC,282.57846,74.65298,0,13,0,1,0,4736642024,30039744530,239993594061,378508479,5.88,89.2109,0.2219,194.81076,45964,skgo,skgo,20230203,20230203
2020,3260000,108135,47829,97115,377023036231,YNA,SUB_MPC,1395.62795,135.32211,0,678,1,1,0,8326812610,13663295770,381228609528,207729671,16.8,153.37913,58.44239,1187.93283,436810,skgo,skgo,20230203,20230203
2020,3270000,88901,40501,81126,338679718657,YNA,SUB_MPC,986.4621,148.61722,0,276,0,1,0,2800276850,12032128150,346259430577,0,7.52,230.02611,7.89892,752.67007,600041,skgo,skgo,20230203,20230203
2020,3280000,113342,51276,107396,401021405600,YNA,SUB_MPC,1419.97995,136.10484,0,403,0,1,0,9656698710,17200624890,406377156358,925605449,41.84,158.78967,121.59841,1143.38057,437929,skgo,skgo,20230203,20230203
2020,3290000,359886,158049,305497,787640658494,YNA,SUB_MPC,2966.75368,313.76242,0,1040,0,0,1,6285440690,38197619420,814204148106,811233113,0,488.65208,30.7819,2453.9292,1483714,skgo,skgo,20230203,20230203
2020,3300000,270745,106443,201124,558376671803,YNA,SUB_MPC,1663.13108,236.54715,0,460,0,0,1,10950345530,30603470040,621290602440,138541050,0,334.21566,29.48561,1302.92821,967875,skgo,skgo,20230203,20230203
2020,3310000,267731,112568,233754,592185481154,YNA,SUB_MPC,2681.92831,273.07088,0,910,0,1,0,6981009600,20058585810,602504439419,187875279,34.56,312.01931,105.5609,2268.9163,8912026,skgo,skgo,20230203,20230203
2020,3320000,283952,113727,219725,680087414095,YNA,SUB_MPC,3936.97282,243.2352,0,2285,4,0,1,13525080200,20005757140,711241546660,204784850,0,818.31759,87.31852,3033.60401,45208,skgo,skgo,20230203,20230203
2020,3330000,402169,160011,304853,872953187516,YNA,SUB_MPC,5150.27521,402.02677,0,2866,0,1,0,10005477850,57407164550,899643306239,0,17.25,619.41145,212.14246,4322.7222,2510811,skgo,skgo,20230203,20230203
