ORGAN_CODE,FIELD_NM,YY,VAL
4680000,다세대주택,2019,3402
4680000,비거주용건물내주택,2019,2052
4690000,주택,2019,46927
4690000,단독주택-계,2019,26241
4690000,단독주택-일반,2019,24371
4690000,단독주택-다가구,2019,843
4690000,단독주택-영업겸용,2019,1027
4690000,아파트,2019,18852
4690000,연립주택,2019,582
4690000,다세대주택,2019,477
4690000,비거주용건물내주택,2019,775
4700000,주택,2019,33980
4700000,단독주택-계,2019,20530
4700000,단독주택-일반,2019,18449
4700000,단독주택-다가구,2019,967
4700000,단독주택-영업겸용,2019,1114
4700000,아파트,2019,12251
4700000,연립주택,2019,296
4700000,다세대주택,2019,311
4700000,비거주용건물내주택,2019,592
4710000,주택,2019,37759
4710000,단독주택-계,2019,24574
4710000,단독주택-일반,2019,23522
4710000,단독주택-다가구,2019,292
4710000,단독주택-영업겸용,2019,760
4710000,아파트,2019,11474
4710000,연립주택,2019,1015
4710000,다세대주택,2019,242
4710000,비거주용건물내주택,2019,454
4720000,주택,2019,37782
4720000,단독주택-계,2019,19470
4720000,단독주택-일반,2019,18151
4720000,단독주택-다가구,2019,574
4720000,단독주택-영업겸용,2019,745
4720000,아파트,2019,17143
4720000,연립주택,2019,304
4720000,다세대주택,2019,480
4720000,비거주용건물내주택,2019,385
4730000,주택,2019,10724
4730000,단독주택-계,2019,9058
4730000,단독주택-일반,2019,8671
4730000,단독주택-다가구,2019,100
4730000,단독주택-영업겸용,2019,287
4730000,아파트,2019,971
4730000,연립주택,2019,535
4730000,다세대주택,2019,26
4730000,비거주용건물내주택,2019,134
4740000,주택,2019,10940
4740000,단독주택-계,2019,8946
4740000,단독주택-일반,2019,8317
4740000,단독주택-다가구,2019,200
4740000,단독주택-영업겸용,2019,429
4740000,아파트,2019,1392
4740000,연립주택,2019,190
4740000,다세대주택,2019,238
4740000,비거주용건물내주택,2019,174
4750000,주택,2019,9531
4750000,단독주택-계,2019,8086
4750000,단독주택-일반,2019,7671
4750000,단독주택-다가구,2019,84
4750000,단독주택-영업겸용,2019,331
4750000,아파트,2019,804
4750000,연립주택,2019,334
4750000,다세대주택,2019,133
4750000,비거주용건물내주택,2019,174
4760000,주택,2019,12843
4760000,단독주택-계,2019,10620
4760000,단독주택-일반,2019,10212
4760000,단독주택-다가구,2019,62
4760000,단독주택-영업겸용,2019,346
4760000,아파트,2019,1723
4760000,연립주택,2019,175
4760000,다세대주택,2019,193
4760000,비거주용건물내주택,2019,132
4770000,주택,2019,12943
4770000,단독주택-계,2019,10916
4770000,단독주택-일반,2019,10331
4770000,단독주택-다가구,2019,141
4770000,단독주택-영업겸용,2019,444
4770000,아파트,2019,1403
4770000,연립주택,2019,295
4770000,다세대주택,2019,159
4770000,비거주용건물내주택,2019,170
4780000,주택,2019,25219
4780000,단독주택-계,2019,19632
4780000,단독주택-일반,2019,18607
4780000,단독주택-다가구,2019,310
4780000,단독주택-영업겸용,2019,715
4780000,아파트,2019,3823
4780000,연립주택,2019,1005
4780000,다세대주택,2019,384
4780000,비거주용건물내주택,2019,375
4790000,주택,2019,23755
4790000,단독주택-계,2019,17544
4790000,단독주택-일반,2019,16610
4790000,단독주택-다가구,2019,328
4790000,단독주택-영업겸용,2019,606
4790000,아파트,2019,4924
4790000,연립주택,2019,350
4790000,다세대주택,2019,448
4790000,비거주용건물내주택,2019,489
6460000,주택,2019,787816
6460000,단독주택-계,2019,401717
6460000,단독주택-일반,2019,362499
6460000,단독주택-다가구,2019,15375
6460000,단독주택-영업겸용,2019,23843
6460000,아파트,2019,346990
6460000,연립주택,2019,15651
6460000,다세대주택,2019,10787
6460000,비거주용건물내주택,2019,12671
4800000,주택,2019,91490
4800000,단독주택-계,2019,21405
4800000,단독주택-일반,2019,13522
4800000,단독주택-다가구,2019,3832
4800000,단독주택-영업겸용,2019,4051
4800000,아파트,2019,65121
4800000,연립주택,2019,1506
4800000,다세대주택,2019,1812
4800000,비거주용건물내주택,2019,1646
4810000,주택,2019,112752
4810000,단독주택-계,2019,38168
4810000,단독주택-일반,2019,29956
4810000,단독주택-다가구,2019,4079
4810000,단독주택-영업겸용,2019,4133
4810000,아파트,2019,69258
4810000,연립주택,2019,1235
4810000,다세대주택,2019,1546
4810000,비거주용건물내주택,2019,2545
4820000,주택,2019,111831
4820000,단독주택-계,2019,32301
4820000,단독주택-일반,2019,26669
4820000,단독주택-다가구,2019,2659
4820000,단독주택-영업겸용,2019,2973
4820000,아파트,2019,74653
4820000,연립주택,2019,1541
4820000,다세대주택,2019,1532
4820000,비거주용건물내주택,2019,1804
4830000,주택,2019,53024
4830000,단독주택-계,2019,24423
4830000,단독주택-일반,2019,23024
4830000,단독주택-다가구,2019,378
4830000,단독주택-영업겸용,2019,1021
4830000,아파트,2019,27149
4830000,연립주택,2019,479
4830000,다세대주택,2019,522
4830000,비거주용건물내주택,2019,451
4840000,주택,2019,60427
4840000,단독주택-계,2019,13743
4840000,단독주택-일반,2019,11627
4840000,단독주택-다가구,2019,1023
4840000,단독주택-영업겸용,2019,1093
4840000,아파트,2019,41920
4840000,연립주택,2019,2981
4840000,다세대주택,2019,826
4840000,비거주용건물내주택,2019,957
4850000,주택,2019,18299
4850000,단독주택-계,2019,15667
4850000,단독주택-일반,2019,14918
4850000,단독주택-다가구,2019,192
4850000,단독주택-영업겸용,2019,557
4850000,아파트,2019,1854
4850000,연립주택,2019,191
4850000,다세대주택,2019,272
4850000,비거주용건물내주택,2019,315
4860000,주택,2019,13484
4860000,단독주택-계,2019,11595
4860000,단독주택-일반,2019,11028
4860000,단독주택-다가구,2019,100
4860000,단독주택-영업겸용,2019,467
4860000,아파트,2019,1162
4860000,연립주택,2019,342
4860000,다세대주택,2019,191
4860000,비거주용건물내주택,2019,194
4870000,주택,2019,11661
4870000,단독주택-계,2019,10026
4870000,단독주택-일반,2019,9321
4870000,단독주택-다가구,2019,200
4870000,단독주택-영업겸용,2019,505
4870000,아파트,2019,1051
4870000,연립주택,2019,253
4870000,다세대주택,2019,131
4870000,비거주용건물내주택,2019,200
4880000,주택,2019,33687
4880000,단독주택-계,2019,27886
4880000,단독주택-일반,2019,26764
4880000,단독주택-다가구,2019,245
4880000,단독주택-영업겸용,2019,877
4880000,아파트,2019,3227
4880000,연립주택,2019,850
4880000,다세대주택,2019,1267
4880000,비거주용건물내주택,2019,457
4890000,주택,2019,19491
4890000,단독주택-계,2019,16246
4890000,단독주택-일반,2019,15596
4890000,단독주택-다가구,2019,68
4890000,단독주택-영업겸용,2019,582
4890000,아파트,2019,2447
4890000,연립주택,2019,497
4890000,다세대주택,2019,115
4890000,비거주용건물내주택,2019,186
4900000,주택,2019,27942
4900000,단독주택-계,2019,15336
4900000,단독주택-일반,2019,14474
4900000,단독주택-다가구,2019,309
4900000,단독주택-영업겸용,2019,553
4900000,아파트,2019,11959
4900000,연립주택,2019,291
4900000,다세대주택,2019,79
4900000,비거주용건물내주택,2019,277
4910000,주택,2019,17596
4910000,단독주택-계,2019,13893
4910000,단독주택-일반,2019,13288
4910000,단독주택-다가구,2019,178
4910000,단독주택-영업겸용,2019,427
4910000,아파트,2019,2532
4910000,연립주택,2019,727
4910000,다세대주택,2019,156
4910000,비거주용건물내주택,2019,288
4920000,주택,2019,16843
4920000,단독주택-계,2019,13849
4920000,단독주택-일반,2019,13111
4920000,단독주택-다가구,2019,139
4920000,단독주택-영업겸용,2019,599
4920000,아파트,2019,1790
4920000,연립주택,2019,552
4920000,다세대주택,2019,353
4920000,비거주용건물내주택,2019,299
4930000,주택,2019,31247
4930000,단독주택-계,2019,24345
4930000,단독주택-일반,2019,23001
4930000,단독주택-다가구,2019,428
4930000,단독주택-영업겸용,2019,916
4930000,아파트,2019,5709
4930000,연립주택,2019,449
4930000,다세대주택,2019,207
4930000,비거주용건물내주택,2019,537
4940000,주택,2019,27037
4940000,단독주택-계,2019,15280
4940000,단독주택-일반,2019,14263
4940000,단독주택-다가구,2019,304
4940000,단독주택-영업겸용,2019,713
4940000,아파트,2019,10482
4940000,연립주택,2019,592
4940000,다세대주택,2019,391
4940000,비거주용건물내주택,2019,292
4950000,주택,2019,32404
4950000,단독주택-계,2019,18447
4950000,단독주택-일반,2019,17375
4950000,단독주택-다가구,2019,269
4950000,단독주택-영업겸용,2019,803
4950000,아파트,2019,12737
4950000,연립주택,2019,477
4950000,다세대주택,2019,309
4950000,비거주용건물내주택,2019,434
4960000,주택,2019,14693
4960000,단독주택-계,2019,13256
4960000,단독주택-일반,2019,12784
4960000,단독주택-다가구,2019,62
4960000,단독주택-영업겸용,2019,410
4960000,아파트,2019,889
4960000,연립주택,2019,232
4960000,다세대주택,2019,104
4960000,비거주용건물내주택,2019,212
4970000,주택,2019,23125
4970000,단독주택-계,2019,15599
4970000,단독주택-일반,2019,14682
4970000,단독주택-다가구,2019,236
4970000,단독주택-영업겸용,2019,681
4970000,아파트,2019,5947
4970000,연립주택,2019,905
4970000,다세대주택,2019,309
4970000,비거주용건물내주택,2019,365
4980000,주택,2019,18754
4980000,단독주택-계,2019,13799
4980000,단독주택-일반,2019,13151
4980000,단독주택-다가구,2019,165
4980000,단독주택-영업겸용,2019,483
4980000,아파트,2019,4136
4980000,연립주택,2019,499
4980000,다세대주택,2019,58
4980000,비거주용건물내주택,2019,262
4990000,주택,2019,21446
4990000,단독주택-계,2019,17984
4990000,단독주택-일반,2019,16802
4990000,단독주택-다가구,2019,200
4990000,단독주택-영업겸용,2019,982
4990000,아파트,2019,1997
4990000,연립주택,2019,615
4990000,다세대주택,2019,344
4990000,비거주용건물내주택,2019,506
5000000,주택,2019,13965
5000000,단독주택-계,2019,12272
5000000,단독주택-일반,2019,11673
5000000,단독주택-다가구,2019,165
5000000,단독주택-영업겸용,2019,434
5000000,아파트,2019,950
5000000,연립주택,2019,337
5000000,다세대주택,2019,201
5000000,비거주용건물내주택,2019,205
5010000,주택,2019,16618
5010000,단독주택-계,2019,16197
5010000,단독주택-일반,2019,15470
5010000,단독주택-다가구,2019,144
5010000,단독주택-영업겸용,2019,583
5010000,아파트,2019,20
5010000,연립주택,2019,100
5010000,다세대주택,2019,62
5010000,비거주용건물내주택,2019,239
6470000,주택,2019,1081216
6470000,단독주택-계,2019,456513
6470000,단독주택-일반,2019,387888
6470000,단독주택-다가구,2019,38866
6470000,단독주택-영업겸용,2019,29759
6470000,아파트,2019,529133
6470000,연립주택,2019,30223
6470000,다세대주택,2019,47074
6470000,비거주용건물내주택,2019,18273
5020000,주택,2019,198062
5020000,단독주택-계,2019,46326
5020000,단독주택-일반,2019,32116
5020000,단독주택-다가구,2019,9610
5020000,단독주택-영업겸용,2019,4600
5020000,아파트,2019,127997
5020000,연립주택,2019,8357
5020000,다세대주택,2019,11403
5020000,비거주용건물내주택,2019,3979
5050000,주택,2019,109332
5050000,단독주택-계,2019,45882
5050000,단독주택-일반,2019,38620
5050000,단독주택-다가구,2019,4143
5050000,단독주택-영업겸용,2019,3119
5050000,아파트,2019,51692
5050000,연립주택,2019,3603
5050000,다세대주택,2019,6206
5050000,비거주용건물내주택,2019,1949
5060000,주택,2019,60340
5060000,단독주택-계,2019,26399
5060000,단독주택-일반,2019,23270
5060000,단독주택-다가구,2019,1548
5060000,단독주택-영업겸용,2019,1581
5060000,아파트,2019,30670
5060000,연립주택,2019,1279
5060000,다세대주택,2019,1056
5060000,비거주용건물내주택,2019,936
5070000,주택,2019,67940
5070000,단독주택-계,2019,31345
5070000,단독주택-일반,2019,26035
5070000,단독주택-다가구,2019,3135
5070000,단독주택-영업겸용,2019,2175
5070000,아파트,2019,32470
5070000,연립주택,2019,1494
5070000,다세대주택,2019,1316
5070000,비거주용건물내주택,2019,1315
5080000,주택,2019,149882
5080000,단독주택-계,2019,25413
5080000,단독주택-일반,2019,14584
5080000,단독주택-다가구,2019,7490
5080000,단독주택-영업겸용,2019,3339
5080000,아파트,2019,109851
5080000,연립주택,2019,3703
5080000,다세대주택,2019,9166
5080000,비거주용건물내주택,2019,1749
5090000,주택,2019,42282
5090000,단독주택-계,2019,20936
5090000,단독주택-일반,2019,17981
5090000,단독주택-다가구,2019,1193
5090000,단독주택-영업겸용,2019,1762
5090000,아파트,2019,17009
5090000,연립주택,2019,1643
5090000,다세대주택,2019,1502
5090000,비거주용건물내주택,2019,1192
5100000,주택,2019,44453
5100000,단독주택-계,2019,23023
5100000,단독주택-일반,2019,21458
5100000,단독주택-다가구,2019,702
5100000,단독주택-영업겸용,2019,863
5100000,아파트,2019,18714
5100000,연립주택,2019,934
5100000,다세대주택,2019,1146
5100000,비거주용건물내주택,2019,636
5110000,주택,2019,43058
5110000,단독주택-계,2019,29400
5110000,단독주택-일반,2019,27474
5110000,단독주택-다가구,2019,848
5110000,단독주택-영업겸용,2019,1078
5110000,아파트,2019,11299
5110000,연립주택,2019,388
5110000,다세대주택,2019,1216
5110000,비거주용건물내주택,2019,755
5120000,주택,2019,30233
5120000,단독주택-계,2019,19427
5120000,단독주택-일반,2019,16762
5120000,단독주택-다가구,2019,1386
5120000,단독주택-영업겸용,2019,1279
5120000,아파트,2019,7322
5120000,연립주택,2019,1304
5120000,다세대주택,2019,1416
5120000,비거주용건물내주택,2019,764
5130000,주택,2019,94957
5130000,단독주택-계,2019,22792
5130000,단독주택-일반,2019,15703
5130000,단독주택-다가구,2019,4079
5130000,단독주택-영업겸용,2019,3010
5130000,아파트,2019,66993
5130000,연립주택,2019,947
5130000,다세대주택,2019,3239
5130000,비거주용건물내주택,2019,986
5140000,주택,2019,10940
5140000,단독주택-계,2019,9654
5140000,단독주택-일반,2019,9244
5140000,단독주택-다가구,2019,100
5140000,단독주택-영업겸용,2019,310
5140000,아파트,2019,631
5140000,연립주택,2019,162
5140000,다세대주택,2019,332
5140000,비거주용건물내주택,2019,161
5150000,주택,2019,26167
5150000,단독주택-계,2019,22547
5150000,단독주택-일반,2019,21508
5150000,단독주택-다가구,2019,289
5150000,단독주택-영업겸용,2019,750
5150000,아파트,2019,2173
5150000,연립주택,2019,341
5150000,다세대주택,2019,715
5150000,비거주용건물내주택,2019,391
5160000,주택,2019,12366
5160000,단독주택-계,2019,9877
5160000,단독주택-일반,2019,9324
5160000,단독주택-다가구,2019,160
5160000,단독주택-영업겸용,2019,393
5160000,아파트,2019,1475
5160000,연립주택,2019,181
5160000,다세대주택,2019,562
5160000,비거주용건물내주택,2019,271
5170000,주택,2019,8183
5170000,단독주택-계,2019,7092
5170000,단독주택-일반,2019,6739
5170000,단독주택-다가구,2019,78
5170000,단독주택-영업겸용,2019,275
5170000,아파트,2019,359
5170000,연립주택,2019,146
5170000,다세대주택,2019,481
5170000,비거주용건물내주택,2019,105
5180000,주택,2019,18232
5180000,단독주택-계,2019,14705
5180000,단독주택-일반,2019,13553
5180000,단독주택-다가구,2019,458
5180000,단독주택-영업겸용,2019,694
5180000,아파트,2019,1499
5180000,연립주택,2019,856
5180000,다세대주택,2019,726
5180000,비거주용건물내주택,2019,446
5190000,주택,2019,21688
5190000,단독주택-계,2019,18134
5190000,단독주택-일반,2019,17417
5190000,단독주택-다가구,2019,141
5190000,단독주택-영업겸용,2019,576
5190000,아파트,2019,2243
5190000,연립주택,2019,362
5190000,다세대주택,2019,668
5190000,비거주용건물내주택,2019,281
5200000,주택,2019,13709
5200000,단독주택-계,2019,8959
5200000,단독주택-일반,2019,8507
5200000,단독주택-다가구,2019,146
5200000,단독주택-영업겸용,2019,306
5200000,아파트,2019,3867
5200000,연립주택,2019,183
5200000,다세대주택,2019,478
5200000,비거주용건물내주택,2019,222
5210000,주택,2019,16926
5210000,단독주택-계,2019,14592
5210000,단독주택-일반,2019,13633
5210000,단독주택-다가구,2019,432
5210000,단독주택-영업겸용,2019,527
5210000,아파트,2019,1360
5210000,연립주택,2019,295
5210000,다세대주택,2019,345
5210000,비거주용건물내주택,2019,334
5220000,주택,2019,42920
5220000,단독주택-계,2019,14347
5220000,단독주택-일반,2019,11411
5220000,단독주택-다가구,2019,1741
5220000,단독주택-영업겸용,2019,1195
5220000,아파트,2019,24405
5220000,연립주택,2019,619
5220000,다세대주택,2019,2845
5220000,비거주용건물내주택,2019,704
5230000,주택,2019,27533
5230000,단독주택-계,2019,16363
5230000,단독주택-일반,2019,15613
5230000,단독주택-다가구,2019,218
5230000,단독주택-영업겸용,2019,532
5230000,아파트,2019,9906
5230000,연립주택,2019,377
5230000,다세대주택,2019,603
5230000,비거주용건물내주택,2019,284
5240000,주택,2019,15187
5240000,단독주택-계,2019,12190
5240000,단독주택-일반,2019,11679
5240000,단독주택-다가구,2019,94
5240000,단독주택-영업겸용,2019,417
5240000,아파트,2019,1596
5240000,연립주택,2019,793
5240000,다세대주택,2019,420
5240000,비거주용건물내주택,2019,188
5250000,주택,2019,23776
5250000,단독주택-계,2019,14711
5250000,단독주택-일반,2019,13303
5250000,단독주택-다가구,2019,738
5250000,단독주택-영업겸용,2019,670
5250000,아파트,2019,5420
5250000,연립주택,2019,2069
5250000,다세대주택,2019,1126
5250000,비거주용건물내주택,2019,450
5260000,주택,2019,3050
5260000,단독주택-계,2019,2399
5260000,단독주택-일반,2019,1954
5260000,단독주택-다가구,2019,137
5260000,단독주택-영업겸용,2019,308
5260000,아파트,2019,182
5260000,연립주택,2019,187
5260000,다세대주택,2019,107
5260000,비거주용건물내주택,2019,175
6480000,주택,2019,1266739
6480000,단독주택-계,2019,418312
6480000,단독주택-일반,2019,313551
6480000,단독주택-다가구,2019,64103
6480000,단독주택-영업겸용,2019,40658
6480000,아파트,2019,767442
6480000,연립주택,2019,26476
6480000,다세대주택,2019,37378
6480000,비거주용건물내주택,2019,17131
5310000,주택,2019,124822
5310000,단독주택-계,2019,41562
5310000,단독주택-일반,2019,26403
5310000,단독주택-다가구,2019,9366
5310000,단독주택-영업겸용,2019,5793
5310000,아파트,2019,77476
5310000,연립주택,2019,1172
5310000,다세대주택,2019,2261
5310000,비거주용건물내주택,2019,2351
5330000,주택,2019,52023
5330000,단독주택-계,2019,19309
5330000,단독주택-일반,2019,14319
5330000,단독주택-다가구,2019,3450
5330000,단독주택-영업겸용,2019,1540
5330000,아파트,2019,29289
5330000,연립주택,2019,1242
5330000,다세대주택,2019,1210
5330000,비거주용건물내주택,2019,973
5340000,주택,2019,46828
5340000,단독주택-계,2019,20550
5340000,단독주택-일반,2019,17771
5340000,단독주택-다가구,2019,1130
5340000,단독주택-영업겸용,2019,1649
5340000,아파트,2019,22915
5340000,연립주택,2019,1520
5340000,다세대주택,2019,823
5340000,비거주용건물내주택,2019,1020
5350000,주택,2019,189429
5350000,단독주택-계,2019,27524
5350000,단독주택-일반,2019,15359
5350000,단독주택-다가구,2019,5902
5350000,단독주택-영업겸용,2019,6263
5350000,아파트,2019,146593
5350000,연립주택,2019,1985
5350000,다세대주택,2019,11666
5350000,비거주용건물내주택,2019,1661
5360000,주택,2019,47781
5360000,단독주택-계,2019,27701
5360000,단독주택-일반,2019,25535
5360000,단독주택-다가구,2019,911
5360000,단독주택-영업겸용,2019,1255
5360000,아파트,2019,16880
5360000,연립주택,2019,1062
5360000,다세대주택,2019,1257
5360000,비거주용건물내주택,2019,881
5370000,주택,2019,98994
5370000,단독주택-계,2019,22758
5370000,단독주택-일반,2019,16085
5370000,단독주택-다가구,2019,4020
5370000,단독주택-영업겸용,2019,2653
5370000,아파트,2019,68101
5370000,연립주택,2019,4006
5370000,다세대주택,2019,2710
5370000,비거주용건물내주택,2019,1419
5380000,주택,2019,130194
5380000,단독주택-계,2019,14904
5380000,단독주택-일반,2019,7982
5380000,단독주택-다가구,2019,2881
5380000,단독주택-영업겸용,2019,4041
5380000,아파트,2019,110279
5380000,연립주택,2019,1063
5380000,다세대주택,2019,2892
5380000,비거주용건물내주택,2019,1056
5670000,주택,2019,354691
5670000,단독주택-계,2019,78122
5670000,단독주택-일반,2019,35171
5670000,단독주택-다가구,2019,32392
5670000,단독주택-영업겸용,2019,10559
5670000,아파트,2019,253812
5670000,연립주택,2019,9856
5670000,다세대주택,2019,8913
5670000,비거주용건물내주택,2019,3988
5390000,주택,2019,13278
5390000,단독주택-계,2019,11244
5390000,단독주택-일반,2019,10739
5390000,단독주택-다가구,2019,104
5390000,단독주택-영업겸용,2019,401
5390000,아파트,2019,1243
5390000,연립주택,2019,280
5390000,다세대주택,2019,364
5390000,비거주용건물내주택,2019,147
5400000,주택,2019,28069
5400000,단독주택-계,2019,15404
5400000,단독주택-일반,2019,14343
5400000,단독주택-다가구,2019,429
5400000,단독주택-영업겸용,2019,632
5400000,아파트,2019,11149
5400000,연립주택,2019,548
5400000,다세대주택,2019,529
5400000,비거주용건물내주택,2019,439
5410000,주택,2019,27994
5410000,단독주택-계,2019,19450
5410000,단독주택-일반,2019,18282
5410000,단독주택-다가구,2019,408
5410000,단독주택-영업겸용,2019,760
5410000,아파트,2019,5971
5410000,연립주택,2019,845
5410000,다세대주택,2019,1372
5410000,비거주용건물내주택,2019,356
5420000,주택,2019,23925
5420000,단독주택-계,2019,16959
5420000,단독주택-일반,2019,15755
5420000,단독주택-다가구,2019,624
5420000,단독주택-영업겸용,2019,580
5420000,아파트,2019,5059
5420000,연립주택,2019,479
5420000,다세대주택,2019,996
5420000,비거주용건물내주택,2019,432
5430000,주택,2019,22676
5430000,단독주택-계,2019,19518
5430000,단독주택-일반,2019,17955
5430000,단독주택-다가구,2019,571
5430000,단독주택-영업겸용,2019,992
5430000,아파트,2019,1971
5430000,연립주택,2019,258
5430000,다세대주택,2019,412
5430000,비거주용건물내주택,2019,517
5440000,주택,2019,20359
5440000,단독주택-계,2019,16844
5440000,단독주택-일반,2019,15738
5440000,단독주택-다가구,2019,341
5440000,단독주택-영업겸용,2019,765
5440000,아파트,2019,2450
5440000,연립주택,2019,393
5440000,다세대주택,2019,312
5440000,비거주용건물내주택,2019,360
5450000,주택,2019,16781
5450000,단독주택-계,2019,14755
5450000,단독주택-일반,2019,13819
5450000,단독주택-다가구,2019,389
5450000,단독주택-영업겸용,2019,547
5450000,아파트,2019,1308
5450000,연립주택,2019,229
5450000,다세대주택,2019,137
5450000,비거주용건물내주택,2019,352
5460000,주택,2019,18633
5460000,단독주택-계,2019,14567
5460000,단독주택-일반,2019,13583
5460000,단독주택-다가구,2019,349
5460000,단독주택-영업겸용,2019,635
5460000,아파트,2019,3122
5460000,연립주택,2019,154
5460000,다세대주택,2019,455
5460000,비거주용건물내주택,2019,335
5470000,주택,2019,26961
5470000,단독주택-계,2019,17221
5470000,단독주택-일반,2019,15653
5470000,단독주택-다가구,2019,636
5470000,단독주택-영업겸용,2019,932
5470000,아파트,2019,8101
5470000,연립주택,2019,583
5470000,다세대주택,2019,579
5470000,비거주용건물내주택,2019,477
5480000,주택,2019,23301
5480000,단독주택-계,2019,19920
5480000,단독주택-일반,2019,19059
5480000,단독주택-다가구,2019,200
5480000,단독주택-영업겸용,2019,661
5480000,아파트,2019,1723
5480000,연립주택,2019,801
5480000,다세대주택,2019,490
5480000,비거주용건물내주택,2019,367
6500000,주택,2019,241788
6500000,단독주택-계,2019,94686
6500000,단독주택-일반,2019,69538
6500000,단독주택-다가구,2019,14534
6500000,단독주택-영업겸용,2019,10614
6500000,아파트,2019,76495
6500000,연립주택,2019,29521
6500000,다세대주택,2019,35372
6500000,비거주용건물내주택,2019,5714
6510000,주택,2019,170431
6510000,단독주택-계,2019,60578
6510000,단독주택-일반,2019,41581
6510000,단독주택-다가구,2019,11353
6510000,단독주택-영업겸용,2019,7644
6510000,아파트,2019,58244
6510000,연립주택,2019,18880
6510000,다세대주택,2019,28829
6510000,비거주용건물내주택,2019,3900
6520000,주택,2019,71357
6520000,단독주택-계,2019,34108
6520000,단독주택-일반,2019,27957
6520000,단독주택-다가구,2019,3181
6520000,단독주택-영업겸용,2019,2970
6520000,아파트,2019,18251
6520000,연립주택,2019,10641
6520000,다세대주택,2019,6543
6520000,비거주용건물내주택,2019,1814
6110000,주택,2020,3015371
6110000,단독주택-계,2020,307075
6110000,단독주택-일반,2020,64911
6110000,단독주택-다가구,2020,190399
6110000,단독주택-영업겸용,2020,51765
6110000,아파트,2020,1772670
6110000,연립주택,2020,110562
6110000,다세대주택,2020,796066
6110000,비거주용건물내주택,2020,28998
3000000,주택,2020,46859
3000000,단독주택-계,2020,12259
3000000,단독주택-일반,2020,6572
3000000,단독주택-다가구,2020,4070
3000000,단독주택-영업겸용,2020,1617
3000000,아파트,2020,15688
3000000,연립주택,2020,5460
3000000,다세대주택,2020,12540
3000000,비거주용건물내주택,2020,912
3010000,주택,2020,42234
3010000,단독주택-계,2020,5967
3010000,단독주택-일반,2020,2266
3010000,단독주택-다가구,2020,2436
3010000,단독주택-영업겸용,2020,1265
3010000,아파트,2020,26102
3010000,연립주택,2020,1944
3010000,다세대주택,2020,7352
3010000,비거주용건물내주택,2020,869
3020000,주택,2020,74542
3020000,단독주택-계,2020,14064
3020000,단독주택-일반,2020,4941
3020000,단독주택-다가구,2020,7359
3020000,단독주택-영업겸용,2020,1764
3020000,아파트,2020,37676
3020000,연립주택,2020,3969
3020000,다세대주택,2020,18124
3020000,비거주용건물내주택,2020,709
3030000,주택,2020,91329
3030000,단독주택-계,2020,10525
3030000,단독주택-일반,2020,1947
3030000,단독주택-다가구,2020,6759
3030000,단독주택-영업겸용,2020,1819
3030000,아파트,2020,67584
3030000,연립주택,2020,1990
3030000,다세대주택,2020,10158
3030000,비거주용건물내주택,2020,1072
3040000,주택,2020,89832
3040000,단독주택-계,2020,15332
3040000,단독주택-일반,2020,617
3040000,단독주택-다가구,2020,11711
3040000,단독주택-영업겸용,2020,3004
3040000,아파트,2020,32135
3040000,연립주택,2020,4054
3040000,다세대주택,2020,36858
3040000,비거주용건물내주택,2020,1453
3050000,주택,2020,103520
3050000,단독주택-계,2020,17120
3050000,단독주택-일반,2020,4344
3050000,단독주택-다가구,2020,9942
3050000,단독주택-영업겸용,2020,2834
3050000,아파트,2020,65033
3050000,연립주택,2020,3274
3050000,다세대주택,2020,16511
3050000,비거주용건물내주택,2020,1582
3060000,주택,2020,112364
3060000,단독주택-계,2020,18560
3060000,단독주택-일반,2020,1787
3060000,단독주택-다가구,2020,13464
3060000,단독주택-영업겸용,2020,3309
3060000,아파트,2020,55499
3060000,연립주택,2020,4466
3060000,다세대주택,2020,32303
3060000,비거주용건물내주택,2020,1536
3070000,주택,2020,138621
3070000,단독주택-계,2020,22520
3070000,단독주택-일반,2020,9622
3070000,단독주택-다가구,2020,9897
3070000,단독주택-영업겸용,2020,3001
3070000,아파트,2020,79206
3070000,연립주택,2020,6262
3070000,다세대주택,2020,29213
3070000,비거주용건물내주택,2020,1420
3080000,주택,2020,97452
3080000,단독주택-계,2020,17557
3080000,단독주택-일반,2020,4814
3080000,단독주택-다가구,2020,10222
3080000,단독주택-영업겸용,2020,2521
3080000,아파트,2020,34733
3080000,연립주택,2020,4789
3080000,다세대주택,2020,39331
3080000,비거주용건물내주택,2020,1042
3090000,주택,2020,107156
3090000,단독주택-계,2020,8634
3090000,단독주택-일반,2020,1412
3090000,단독주택-다가구,2020,5586
3090000,단독주택-영업겸용,2020,1636
3090000,아파트,2020,65032
3090000,연립주택,2020,4144
3090000,다세대주택,2020,28620
3090000,비거주용건물내주택,2020,726
3100000,주택,2020,189213
3100000,단독주택-계,2020,6619
3100000,단독주택-일반,2020,2132
3100000,단독주택-다가구,2020,3332
3100000,단독주택-영업겸용,2020,1155
3100000,아파트,2020,163502
3100000,연립주택,2020,3448
3100000,다세대주택,2020,14948
3100000,비거주용건물내주택,2020,696
3110000,주택,2020,150658
3110000,단독주택-계,2020,14937
3110000,단독주택-일반,2020,4223
3110000,단독주택-다가구,2020,8111
3110000,단독주택-영업겸용,2020,2603
3110000,아파트,2020,59438
3110000,연립주택,2020,5830
3110000,다세대주택,2020,69210
